id,category,gold,pred,correct,truncated,n_tokens
5998ac05,cryptarithm_guess,"""<",:],0,0,672
21ee162c,cryptarithm_guess,'&{,['],0,0,487
73e0994b,cryptarithm_guess,)<',)|<,0,0,489
da10a947,cryptarithm_guess,^$!^,!{}!,0,0,489
7933172a,cryptarithm_guess,^/&`,&]],0,0,552
cef4c8a9,cryptarithm_guess,]`,]{\,0,0,511
e6af1658,cryptarithm_guess,)})/,/[!,0,0,521
5501c054,cryptarithm_guess,[#>#,##],0,0,528
efc9691d,cryptarithm_guess,+$(,<?#/,0,0,168
07b440f0,cryptarithm_guess,@$^$,9,0,1,7680
ca43107b,cryptarithm_guess,?,[@^%,0,0,487
468bf9fc,cryptarithm_guess,>!%,:!,0,0,513
da51295d,cryptarithm_guess,@]`,{>[&,0,0,537
258b796b,cryptarithm_guess,`]|[,`]|[,1,0,163
0c0c6320,cryptarithm_guess,""":!|",}[,0,0,509
72413b7f,cryptarithm_guess,"""/#",]#,0,0,494
303c84ea,cryptarithm_guess,#$$,$>:,0,0,505
f9799a68,cryptarithm_guess,&:/?,:$,0,0,494
fc3982df,cryptarithm_guess,"#\[""",):,0,0,564
432b1110,cryptarithm_guess,%[:?,/\\{{,0,0,526
9ff449aa,cryptarithm_guess,"%"">",%(|,0,0,451
a9d91ec1,cryptarithm_guess,:'%?,?:!,0,0,516
f4f92956,cryptarithm_guess,(`)),]@[,0,0,446
1a493b13,cryptarithm_guess,-],%>,0,0,569
51352792,cryptarithm_guess,"`""<`",1,0,1,7680
398478f6,cryptarithm_guess,:[,-!),0,0,574
d407570e,cryptarithm_guess,)}}&,(^#&,0,0,168
f1680db9,cryptarithm_guess,:|#>,:$$$,0,0,535
e126a1e3,cryptarithm_guess,"<"":",?:,0,0,579
5b2523e6,cryptarithm_guess,&&,?!,0,0,527
e4ca4f9e,cryptarithm_guess,'#{,]]{,0,0,497
0fcf912a,cryptarithm_guess,|#&!,?&(,0,0,466
18bce168,cryptarithm_guess,@&`{,{&,0,0,529
0da1841f,cryptarithm_guess,(\#%,(\#%,1,0,198
7a65a8eb,cryptarithm_guess,}'#',?#,0,0,633
94b3156f,cryptarithm_guess,)'',|'\,0,0,468
4a02017f,cryptarithm_guess,'&},"#?'""",0,0,165
8a0c1aab,cryptarithm_guess,<,>(,0,0,502
86088a1b,cryptarithm_guess,&,>%/`,0,0,485
82baf39f,cryptarithm_guess,`<@,@!,0,0,531
6fc35fc2,cryptarithm_guess,/}',`|'`,0,0,535
97abca56,cryptarithm_guess,`#::,(:`',0,0,168
98eed496,cryptarithm_guess,^[}`,(#:,0,0,617
deed3497,cryptarithm_guess,\^]],"##""",0,0,551
da931308,cryptarithm_guess,-(],^`,0,0,485
9935aa11,cryptarithm_guess,-`#,&,0,0,502
d8126121,cryptarithm_guess,$$(:,>>,0,0,543
02e871e4,cryptarithm_guess,$',]#,0,0,525
f519ace9,cryptarithm_guess,-(,"'""""(",0,0,194
25ee72c3,cryptarithm_guess,"#""<<",&'<,0,0,480
303fc16b,cryptarithm_guess,'?,"""}}",0,0,626
34d1d16f,cryptarithm_guess,^|!,?:,0,0,458
25e89624,cryptarithm_guess,"[""$",\$[,0,0,418
dad3bf21,cryptarithm_guess,-}},$$&,0,0,588
d6f18fc8,cryptarithm_guess,-},!>,0,0,634
685be3a7,cryptarithm_guess,>$$,||`&,0,0,444
af0e4262,cryptarithm_guess,]{,""">@@",0,0,464
c922dbb4,cryptarithm_guess,>@,@:>,0,0,594
70851afe,cryptarithm_guess,"@""",[^,0,0,557
055a8b01,cryptarithm_guess,',-$(,0,0,521
2e8fc884,cryptarithm_guess,<[$,%!,0,0,559
31678582,cryptarithm_guess,<:),&:,0,0,493
6cc5dafb,cryptarithm_guess,)(,&#(,0,0,546
