id,category,gold,pred,correct,truncated,n_tokens
4575c0a2,bit_manipulation,10011010,6,0,1,7680
9121e150,bit_manipulation,11111001,11111001,1,0,1073
716998e8,bit_manipulation,10010000,01000000,0,0,1411
d8d3648f,bit_manipulation,01100100,01100100,1,0,1129
ab064b6a,bit_manipulation,11111111,11111111,1,0,1534
b9734394,bit_manipulation,00000010,00000010,1,0,1111
6f7a9048,bit_manipulation,00101000,00101000,1,0,1231
d2d230d5,bit_manipulation,01100000,01100000,1,0,1058
0df8306a,bit_manipulation,10000000,101001,0,1,7680
bf98d26a,bit_manipulation,00101110,00100011,0,0,2078
ba73cc70,bit_manipulation,00011101,00011101,1,0,1152
b91855fd,bit_manipulation,00110000,00110000,1,0,1168
24f44584,bit_manipulation,11111011,11111011,1,0,1677
314d28a0,bit_manipulation,00101000,7,0,1,7680
a94232ca,bit_manipulation,10000011,01110000,0,0,2049
f3cdeb29,bit_manipulation,01101110,01101110,1,0,1658
5f76ba09,bit_manipulation,10010111,0111001,0,1,7680
e0918834,bit_manipulation,10000111,0000000,0,1,7680
e5d0d497,bit_manipulation,01101101,11101101,0,0,1963
fd2c352d,bit_manipulation,01010001,01010001,1,0,1134
d50683b4,bit_manipulation,00100110,01000110,0,0,2004
f2a167e5,bit_manipulation,10101110,10101110,1,0,1455
19f4b3d6,bit_manipulation,00000011,0,0,1,7680
1f69a85f,bit_manipulation,10111101,10111101,1,0,1016
a8887238,bit_manipulation,00101000,00101000,1,0,1141
05d58fb3,bit_manipulation,01011101,0,0,1,7680
161667cd,bit_manipulation,11000100,11000100,1,0,1731
28feff8e,bit_manipulation,00000000,00000000,1,0,1098
0a6d48aa,bit_manipulation,11100011,11100011,1,0,1467
da616170,bit_manipulation,00010111,00010010,0,0,1808
e641791f,bit_manipulation,00010001,00010001,1,0,1086
0520a6ec,bit_manipulation,10100001,00000000,0,0,2736
aa3ae31f,bit_manipulation,10011100,10011100,1,0,1084
31966698,bit_manipulation,11110111,11000000,0,0,1354
35dafdbc,bit_manipulation,01011000,01011000,1,0,975
6a41d37b,bit_manipulation,00101011,1,0,1,7680
f1c1ed58,bit_manipulation,01111111,01110001,0,0,1550
e05e9ed2,bit_manipulation,00000111,00000111,1,0,1572
046e8532,bit_manipulation,00011100,00011100,1,0,1061
7ed809c8,bit_manipulation,11000000,11000000,1,0,984
3e847951,bit_manipulation,10110010,10110010,1,0,1146
7a79ac09,bit_manipulation,11111111,11111111,1,0,1150
f8c6ea2c,bit_manipulation,00000000,00000000,1,0,2086
70bc42af,bit_manipulation,10101010,0,0,1,7680
304cc47b,bit_manipulation,00101010,6,0,1,7680
ef37f544,bit_manipulation,10000000,00100000,0,0,1748
67ae4217,bit_manipulation,11101101,11101101,1,0,1480
95771a39,bit_manipulation,00000100,00100000,0,0,3625
710cf035,bit_manipulation,10000011,10000011,1,0,1152
f929c6cc,bit_manipulation,10010001,10010001,1,0,1146
db360db0,bit_manipulation,11000110,0,0,1,7680
cf447906,bit_manipulation,10000111,10000111,1,0,1475
cb239867,bit_manipulation,10000011,00100,0,1,7680
0dd5caf4,bit_manipulation,00000000,00000000,1,0,1707
0440e6ab,bit_manipulation,01100000,01100000,1,0,1102
f8f4c3b4,bit_manipulation,10001101,01001010,0,0,1540
b67194af,bit_manipulation,10100110,10100110,1,0,959
52d72862,bit_manipulation,01001000,01001000,1,0,1052
93ef4c81,bit_manipulation,01001110,011100,0,1,7680
7c4db527,bit_manipulation,11100001,11100001,1,0,1726
2b28f527,bit_manipulation,10000101,10000101,1,0,1225
c5ce7236,bit_manipulation,10111000,000000,0,1,7680
88872de7,bit_manipulation,00000010,1010100101,0,1,7680
e6cbc2bd,bit_manipulation,00000011,01100011,0,0,1680
b5b9c138,bit_manipulation,00100001,00100001,1,0,1070
0290f51a,bit_manipulation,10101111,10101111,1,0,1683
e7c7486e,bit_manipulation,10000111,10100000,0,0,1535
21312779,bit_manipulation,10101111,10101111,1,0,1138
ce094207,bit_manipulation,00101011,00010000,0,0,1799
2c6cb766,bit_manipulation,11000000,11000000,1,0,1648
72d263a8,bit_manipulation,00000001,00000001,1,0,995
663fd5e9,bit_manipulation,00001100,00111101,0,0,1602
aeca38ba,bit_manipulation,01111011,00100100,0,0,2866
d2b4560f,bit_manipulation,00101001,00101001,1,0,1101
b76fd053,bit_manipulation,11100111,00,0,1,7680
839e7350,bit_manipulation,00111011,00111011,1,0,1352
899b479d,bit_manipulation,11011100,01,0,1,7680
fbbe43a3,bit_manipulation,00010101,00010101,1,0,1095
5ec86a30,bit_manipulation,00010101,01111010,0,0,2523
c23fca57,bit_manipulation,00101100,00101100,1,0,1204
1fd310dc,bit_manipulation,00011101,11110110,0,0,1649
5374b4ba,bit_manipulation,10101100,10101100,1,0,1209
98c4eb34,bit_manipulation,00100000,00000,0,1,7680
a9b2349f,bit_manipulation,00000000,0,0,1,7680
34b9db0e,bit_manipulation,01001000,0110101,0,1,7680
d8e070fa,bit_manipulation,11111011,11111010,0,0,1500
c0e04922,bit_manipulation,10111011,0,0,1,7680
d25d3b5f,bit_manipulation,11100011,00,0,1,7680
37a00064,bit_manipulation,00000001,00000001,1,0,1571
f94ed862,bit_manipulation,11110001,11001011,0,0,3309
22c34f56,bit_manipulation,11110001,11110001,1,0,1185
4e4424d5,bit_manipulation,00101111,00101111,1,0,1372
9bbca089,bit_manipulation,10000000,5,0,1,7680
d7dea2ba,bit_manipulation,00000000,00100001,0,0,1979
af5302ca,bit_manipulation,00011111,00011111,1,0,1249
25a8aeb1,bit_manipulation,00111111,0,0,1,7680
f745d8a2,bit_manipulation,00010001,00010001,1,0,1019
d2ac699b,bit_manipulation,10001011,10001011,1,0,1141
d9bdf754,bit_manipulation,00011111,00111100,0,0,5099
4bff6780,bit_manipulation,11001111,11000011,0,0,1179
66e5eb55,bit_manipulation,10101110,11101010,0,0,1338
8caf74ff,bit_manipulation,00100101,00100111,0,0,1198
64890e18,bit_manipulation,00001100,00001100,1,0,1090
5dd3345c,bit_manipulation,11111111,11111111,1,0,1234
3d24aef4,bit_manipulation,10100101,11001110,0,0,1918
b69238c1,bit_manipulation,11101110,11101110,1,0,1244
6e838251,bit_manipulation,01101101,01100001,0,0,1304
873b8ea2,bit_manipulation,01110010,01110010,1,0,1184
c395b6ec,bit_manipulation,00000011,00000011,1,0,1283
1d930d32,bit_manipulation,00000100,00000100,1,0,1041
01d894fb,bit_manipulation,11000000,11000000,1,0,2647
5d193826,bit_manipulation,00010000,00010000,1,0,1073
004ef7c7,bit_manipulation,11111111,10000000,0,0,4052
b61afd75,bit_manipulation,00101101,00100010,0,0,1713
4f27a061,bit_manipulation,00011110,00011110,1,0,966
2b636d2d,bit_manipulation,00101101,00100101,0,0,3553
5cd4a382,bit_manipulation,10100110,11001000,0,0,1781
c90fa3a6,bit_manipulation,00010110,00010110,1,0,1235
ab5f7c7f,bit_manipulation,11110110,0,0,1,7680
5e591674,bit_manipulation,00000011,1,0,1,7680
f4925854,bit_manipulation,01011100,01011100,1,0,1196
6890870d,bit_manipulation,01110000,01110000,1,0,1025
3bdda816,bit_manipulation,00000001,00000001,1,0,1182
084a4496,bit_manipulation,11000111,11000111,1,0,1156
bc520eb0,bit_manipulation,00001011,00001001,0,0,1733
fcbb35e3,bit_manipulation,10101101,11101001,0,0,1992
43b9343e,bit_manipulation,00001011,4,0,1,7680
0cfc74d4,bit_manipulation,11011000,01101000,0,0,1638
511bb76a,bit_manipulation,10000000,11001001,0,0,1233
aba5a35d,bit_manipulation,01011110,01011110,1,0,1242
7ff6d6c3,bit_manipulation,00000010,00000010,1,0,1557
e4525488,bit_manipulation,00011011,0,0,1,7680
101e6f80,bit_manipulation,11100001,11001101,0,1,7680
bbf1dba3,bit_manipulation,11010010,10001001,0,0,1578
30ce5200,bit_manipulation,00000010,00000010,1,0,1207
8fa7ea3a,bit_manipulation,01000001,10000001,0,0,1707
4b86e0bb,bit_manipulation,01011101,00001000,0,0,4599
1282c5c5,bit_manipulation,00001110,00001110,1,0,1677
22b516b3,bit_manipulation,11111111,0,0,1,7680
14a30d8f,bit_manipulation,00011101,00011101,1,0,1176
3385a400,bit_manipulation,11000111,0,0,1,7680
a19734b3,bit_manipulation,10110110,10110110,1,0,1620
dc593799,bit_manipulation,10001010,11110101,0,0,1620
d2695f15,bit_manipulation,11111110,0,0,1,7680
35364e9a,bit_manipulation,11111110,11111110,1,0,1174
14917af8,bit_manipulation,00010100,00010100,1,0,1007
a4ea5f61,bit_manipulation,10110111,10110111,1,0,1067
eae81189,bit_manipulation,00100000,00100000,1,0,993
06b5da9f,bit_manipulation,00011010,00101000,0,0,1530
81068064,bit_manipulation,00111001,00110011,0,0,1518
e651c3ee,bit_manipulation,01101001,01101001,1,0,1029
a8ea0e29,bit_manipulation,00000000,00000000,1,0,1291
24ef5b88,bit_manipulation,00100111,00100111,1,0,1266
ee7ce543,bit_manipulation,00110011,00110011,1,0,1223
37d81990,bit_manipulation,01111011,5,0,1,7680
dc99f250,bit_manipulation,00000010,00000010,1,0,1449
c5872355,bit_manipulation,01011001,01011001,1,0,1220
de91def4,bit_manipulation,10000111,11100001,0,1,7680
16186320,bit_manipulation,01000001,01000001,1,0,1200
ff746806,bit_manipulation,11000000,11000000,1,0,1045
f507b7f1,bit_manipulation,11001100,00100001,0,0,2757
c869b4f6,bit_manipulation,10010001,10111110,0,0,4148
885c8b51,bit_manipulation,00000001,10111111,0,0,2511
378741b0,bit_manipulation,00100010,00100010,1,0,1137
2dcb7ec6,bit_manipulation,10110000,10110000,1,0,1061
ece0babd,bit_manipulation,10010100,10010100,1,0,1128
636e0dba,bit_manipulation,01001110,0010000,0,1,7680
e495b8e7,bit_manipulation,01000111,01000111,1,0,1146
eb40d1f3,bit_manipulation,10000001,10000001,1,0,1420
a62417fe,bit_manipulation,01000110,01000110,1,0,1185
91c9c95f,bit_manipulation,00010010,00010010,1,0,1264
37aad918,bit_manipulation,01100010,5,0,1,7680
da778b21,bit_manipulation,11000111,11000111,1,0,1489
ae566562,bit_manipulation,11111001,0,0,1,7680
c7e6e08f,bit_manipulation,10001110,10000101,0,0,1595
41a702a8,bit_manipulation,10000101,10000101,1,0,1602
74339109,bit_manipulation,00000101,00000101,1,0,1509
105c8b72,bit_manipulation,00100101,00100101,1,0,1114
8abcff0f,bit_manipulation,11110111,01111110,0,0,2274
c987c34f,bit_manipulation,10001001,00001101,0,0,1424
177b7d80,bit_manipulation,10011111,10010000,0,0,1505
ea2e88ca,bit_manipulation,00110111,00110110,0,0,1673
3302f383,bit_manipulation,10110001,10110001,1,0,1193
6d196fe8,bit_manipulation,01001011,01001011,1,0,1648
709930e0,bit_manipulation,10011010,0,0,1,7680
c825ac2a,bit_manipulation,00000111,00000111,1,0,1222
06412918,bit_manipulation,00010010,0,0,1,7680
af0fd8f6,bit_manipulation,10100110,0,0,1,7680
7669569d,bit_manipulation,01100010,7,0,1,7680
d117113e,bit_manipulation,00000000,00000000,1,0,1061
025abbbb,bit_manipulation,00000001,00000001,1,0,1116
27c3ce54,bit_manipulation,00100000,6,0,1,7680
9ab82dfb,bit_manipulation,10011100,00011100,0,0,1451
dbabfbdd,bit_manipulation,11000000,3,0,1,7680
57b03b2b,bit_manipulation,10000011,10000011,1,0,1171
1fa373db,bit_manipulation,00101001,00101001,1,0,1212
4f89532c,bit_manipulation,10001011,10001011,1,0,1113
6b8246a0,bit_manipulation,00000000,00000000,1,0,1116
2fa48efe,bit_manipulation,01111010,01111010,1,0,1167
63227af6,bit_manipulation,01010111,10110111,0,0,1323
1bcd2b16,bit_manipulation,00000101,00000101,1,0,1013
3feeabea,bit_manipulation,10010010,01010010,0,0,1468
c7660833,bit_manipulation,01010000,111000,0,1,7680
8a5742e1,bit_manipulation,00010000,00010000,1,0,1083
0e3962f6,bit_manipulation,11111110,11111110,1,0,1061
1298c980,bit_manipulation,00011010,00011010,1,0,1527
815507cd,bit_manipulation,10110111,0,0,1,7680
4ef3d311,bit_manipulation,00000001,00000001,1,0,1222
3a90fdf6,bit_manipulation,10100000,00110000,0,0,1453
17df2ad5,bit_manipulation,00000100,00000100,1,0,1385
108e69ef,bit_manipulation,11011111,5,0,1,7680
b8aa3072,bit_manipulation,00000011,00001111,0,0,1580
934a2c55,bit_manipulation,00101011,00110000,0,0,2555
a88c4f08,bit_manipulation,00110000,00110000,1,0,1090
f49ec314,bit_manipulation,01110100,00110011,0,0,1619
a8f2c2b9,bit_manipulation,10011111,10011000,0,0,1661
5791e7c4,bit_manipulation,01000001,00000001,0,0,1084
13009e35,bit_manipulation,11111011,0,0,1,7680
98e1a8b4,bit_manipulation,01111110,01111110,1,0,1695
5ba26f21,bit_manipulation,01011100,110000,0,1,7680
6a333ed6,bit_manipulation,00010000,00010000,1,0,1825
baee520f,bit_manipulation,01100100,0000,0,1,7680
bfca784f,bit_manipulation,11011111,01010001,0,0,6121
846176af,bit_manipulation,01000000,00010000,0,0,1524
41671d43,bit_manipulation,11011111,11011111,1,0,1073
2395d6df,bit_manipulation,00011010,00011010,1,0,2213
68213a4c,bit_manipulation,00000000,00000000,1,0,1749
3d6df80f,bit_manipulation,00000111,3,0,1,7680
d5071155,bit_manipulation,00000100,6,0,1,7680
5fab4df0,bit_manipulation,00110100,00110100,1,0,1171
3cfc5f9c,bit_manipulation,01110111,01110111,1,0,1302
ada01a20,bit_manipulation,10000000,0,0,1,7680
c0788894,bit_manipulation,11111111,11100011,0,0,4112
7dec2e14,bit_manipulation,01001100,01001100,1,0,1463
cf1cca51,bit_manipulation,00000001,00000001,1,0,1179
12897b38,bit_manipulation,00100110,10,0,1,7680
2f7f58de,bit_manipulation,00100100,00100100,1,0,1090
e568d07b,bit_manipulation,11110001,6,0,1,7680
b6e4a36d,bit_manipulation,01011111,01001001,0,0,1523
ad7edc85,bit_manipulation,11010100,11010100,1,0,1207
567e3da4,bit_manipulation,10000100,10000100,1,0,2245
3a67aa26,bit_manipulation,00101110,00101110,1,0,1809
58730ca3,bit_manipulation,00010100,00010100,1,0,1038
a30a5e37,bit_manipulation,00000001,00000111,0,0,1776
3dc918eb,bit_manipulation,01101111,0,0,1,7680
07434d56,bit_manipulation,11011001,11011001,1,0,1113
66f9fe57,bit_manipulation,00100000,00100000,1,0,2349
aaa62881,bit_manipulation,00110001,00110001,1,0,1107
c180cdec,bit_manipulation,00000100,00000100,1,0,1228
851c53be,bit_manipulation,10000101,10000101,1,0,1185
ba47a3bf,bit_manipulation,01000000,01000000,1,0,1451
eb20ea88,bit_manipulation,00110000,00110000,1,0,1254
a37158d6,bit_manipulation,00001010,10110010,0,0,1707
b8954f14,bit_manipulation,11000011,11000011,1,0,1182
3b7dab4c,bit_manipulation,11001111,00010111,0,0,2235
e099a43a,bit_manipulation,01111110,01111110,1,0,1401
4732c53f,bit_manipulation,01001010,01001001,0,0,1570
493b0817,bit_manipulation,10101111,10101110,0,0,1651
eda44942,bit_manipulation,11000001,11000001,1,0,1198
39d3d49f,bit_manipulation,11011101,11011101,1,0,1692
3a72f760,bit_manipulation,10101101,1111001,0,1,7680
aa0f7c7d,bit_manipulation,11000101,10010101,0,0,4636
dc7f150a,bit_manipulation,11001011,11001011,1,0,1039
7abab429,bit_manipulation,00000000,00000000,1,0,1022
722b605b,bit_manipulation,00111101,00111101,1,0,1716
5d060d45,bit_manipulation,00000000,00000000,1,0,2070
2e5e7fe7,bit_manipulation,01101101,00,0,1,7680
da4c92a3,bit_manipulation,10000000,10000000,1,0,1238
4353cd0b,bit_manipulation,00100001,00100001,1,0,1057
2460c01a,bit_manipulation,10111010,10111010,1,0,1632
92b8f52a,bit_manipulation,01010100,01010100,1,0,1488
56672c27,bit_manipulation,01101101,01101101,1,0,1480
40400f33,bit_manipulation,11110001,1000,0,1,7680
06881e47,bit_manipulation,11111100,11101001,0,0,1985
e2b02e13,bit_manipulation,01111110,0,0,1,7680
b275443b,bit_manipulation,00111000,00,0,1,7680
97e7a57f,bit_manipulation,01010000,01010101,0,0,3063
6218204f,bit_manipulation,00110110,6,0,1,7680
782dfb49,bit_manipulation,10101010,4,0,1,7680
d26f22c3,bit_manipulation,11101100,0,0,1,7680
840050ec,bit_manipulation,10001010,10001010,1,0,1470
4145ec70,bit_manipulation,11000111,11000111,1,0,1561
86b727ff,bit_manipulation,01000000,01000000,1,0,1423
ec192379,bit_manipulation,00011111,00011111,1,0,1565
d065968c,bit_manipulation,10011001,11111110,0,0,2522
f64eb796,bit_manipulation,01101101,01101101,1,0,1389
bda90b57,bit_manipulation,01001100,00011001,0,0,1725
5aef1b8e,bit_manipulation,01011110,01011110,1,0,1083
b74a49c4,bit_manipulation,01000111,01000111,1,0,1646
d4e29ed7,bit_manipulation,11111011,01001000,0,0,1912
7f2e1469,bit_manipulation,11111010,11110110,0,0,1262
e810591c,bit_manipulation,01110110,01110110,1,0,1177
4c327b55,bit_manipulation,11011100,01010010,0,0,1610
9b2b3698,bit_manipulation,01000001,01100011,0,0,1476
7aba9046,bit_manipulation,00011010,00011010,1,0,1030
1c19ad3e,bit_manipulation,00100100,01101,0,1,7680
12154247,bit_manipulation,10111101,10110111,0,0,1613
ee4f1423,bit_manipulation,01101111,01101111,1,0,1790
3a6a8eb9,bit_manipulation,01000000,01000000,1,0,1317
d9441d16,bit_manipulation,01000010,0100,0,1,7680
b1b5054f,bit_manipulation,00100000,00100000,1,0,1163
fa6f754d,bit_manipulation,11000000,01000110,0,0,1982
75b509ad,bit_manipulation,01100100,1,0,1,7680
4b8f6727,bit_manipulation,11010110,11010011,0,0,1609
70f08eac,bit_manipulation,01011000,01011000,1,0,1193
83bea6b2,bit_manipulation,10111011,0,0,1,7680
303d2e72,bit_manipulation,00000000,00000000,1,0,1156
6570b28c,bit_manipulation,00000000,00100000,0,0,1467
118b6643,bit_manipulation,00000100,00000100,1,0,1222
d0ea0b5f,bit_manipulation,10110001,0,0,1,7680
be01af6b,bit_manipulation,10011111,10011111,1,0,1248
3970c492,bit_manipulation,01101011,11101111,0,0,2188
f5d096da,bit_manipulation,00011101,01100001,0,0,1557
2630aaf8,bit_manipulation,10111110,10111110,1,0,1534
4740c20c,bit_manipulation,00000000,00000000,1,0,2006
26410094,bit_manipulation,10010000,0001101,0,1,7680
bad798af,bit_manipulation,11111111,1000110,0,1,7680
c54d890e,bit_manipulation,11010011,11010011,1,0,1065
8082a958,bit_manipulation,00000000,00000000,1,0,1065
37ce4280,bit_manipulation,00000111,00000011,0,0,1796
7bad754f,bit_manipulation,11110011,000000,0,1,7680
7b26e296,bit_manipulation,11011100,11011100,1,0,943
fbdf7656,bit_manipulation,10100100,00000000,0,1,7680
a56a80ac,bit_manipulation,01101000,100010,0,1,7680
6fae6379,bit_manipulation,01100111,1,0,1,7680
c3ab014b,bit_manipulation,00010010,00000010,0,0,2180
36aee03c,bit_manipulation,01110011,01110011,1,0,1013
855b5480,bit_manipulation,01111010,01111010,1,0,1925
26183eb8,bit_manipulation,01011110,0000000,0,1,7680
77602e0f,bit_manipulation,11001101,11001101,1,0,1686
5b1b10d3,bit_manipulation,01010010,01010011,0,0,1631
0ec17d2e,bit_manipulation,00111111,00110001,0,0,1493
c6fa3e3f,bit_manipulation,00110011,00110011,1,0,1055
b43d9cd5,bit_manipulation,11100100,11100100,1,0,959
cc7dd4ae,bit_manipulation,00000011,110,0,1,7680
0cb88778,bit_manipulation,00110000,00010000,0,0,1964
8ed5c9e7,bit_manipulation,11101110,000011,0,1,7680
88ae9960,bit_manipulation,00000000,00000000,1,0,1238
18602be3,bit_manipulation,10111111,010110,0,1,7680
186ade13,bit_manipulation,00000000,00000000,1,0,1001
f3ebf8bc,bit_manipulation,00100011,10001,0,1,7680
f469f4d7,bit_manipulation,11010001,11010001,1,0,1099
dedd66f7,bit_manipulation,01010111,01010111,1,0,1316
57e57b3c,bit_manipulation,00001000,10100000,0,0,2097
97b03b75,bit_manipulation,11000110,4,0,1,7680
f8fc43d2,bit_manipulation,11100100,11100100,1,0,1131
8c9fcc6b,bit_manipulation,11110111,11110111,1,0,1106
82ae858c,bit_manipulation,11001101,01101100,0,0,1644
e9a9b51f,bit_manipulation,00110001,00110001,1,0,1101
75ecd32c,bit_manipulation,11100011,11100011,1,0,1275
a4770481,bit_manipulation,10000111,4,0,1,7680
bca238ee,bit_manipulation,00000000,00011101,0,0,1285
f18abb65,bit_manipulation,01011101,01011110,0,0,1678
bd049614,bit_manipulation,00000000,00000000,1,0,1312
736ae137,bit_manipulation,01001100,01001100,1,0,1924
634b5f5f,bit_manipulation,11110011,0,0,1,7680
2ae80ced,bit_manipulation,10100101,10100101,1,0,1720
a6082142,bit_manipulation,00010010,00010101,0,0,2140
1abaffca,bit_manipulation,01000000,00000000,0,0,2038
36a33623,bit_manipulation,00000000,5,0,1,7680
0201e198,bit_manipulation,11110101,11110101,1,0,1061
bb056bc9,bit_manipulation,11010101,00100110,0,0,2712
57256dec,bit_manipulation,01010011,01010011,1,0,1402
5f29ae58,bit_manipulation,00000000,00000000,1,0,1303
b9e9dc9f,bit_manipulation,00000000,0,0,1,7680
654e8a98,bit_manipulation,00001101,001001,0,1,7680
5a0c141c,bit_manipulation,01010000,0,0,1,7680
547273aa,bit_manipulation,01101001,01101001,1,0,984
a2eb7c6f,bit_manipulation,00001101,00001101,1,0,966
dfd704f8,bit_manipulation,11101110,11101110,1,0,1123
f5082693,bit_manipulation,11110011,11110011,1,0,1035
936c3c1e,bit_manipulation,00000000,00000000,1,0,1189
7c27d6df,bit_manipulation,00101101,00101101,1,0,1608
693bb27c,bit_manipulation,00001111,00000110,0,0,1478
1f7407ed,bit_manipulation,00101101,00101101,1,0,1554
e8970401,bit_manipulation,00011111,00010111,0,0,1605
06667a93,bit_manipulation,10100011,00110010,0,0,2102
f30b205e,bit_manipulation,10001011,10001011,1,0,1228
92ce2e1f,bit_manipulation,01110000,00111110,0,0,2972
b595b6e8,bit_manipulation,10100000,10100000,1,0,1508
7aa4fdf0,bit_manipulation,00000001,00000001,1,0,1740
2facfaa4,bit_manipulation,00111110,00111110,1,0,1019
4099319d,bit_manipulation,01100001,01100001,1,0,1255
8ad0116e,bit_manipulation,01000100,3,0,1,7680
cb5ddb11,bit_manipulation,00000000,00000000,1,0,1274
929bbda5,bit_manipulation,01111111,01111111,1,0,1646
feef2d98,bit_manipulation,00000000,00000000,1,0,1928
a4f4fb0c,bit_manipulation,01101101,01101101,1,0,1163
d6844056,bit_manipulation,00001011,00001011,1,0,1004
5088b475,bit_manipulation,00010111,00000000,0,1,7680
c2d8ef67,bit_manipulation,01100000,01111000,0,0,1312
989dde0a,bit_manipulation,01000100,00110011,0,0,1638
56b1a67b,bit_manipulation,10001000,10101001,0,0,1420
8647cfb4,bit_manipulation,00101011,0,0,1,7680
8edddcc4,bit_manipulation,00000011,00000011,1,0,1136
fee5976e,bit_manipulation,11100001,00111110,0,0,1650
2774d7a4,bit_manipulation,11110101,11110101,1,0,1181
d452141e,bit_manipulation,11111011,11111011,1,0,1105
e4835530,bit_manipulation,01001010,01101000,0,0,1848
e0b993bd,bit_manipulation,10100001,10100001,1,0,1200
6e80733d,bit_manipulation,01001000,01001000,1,0,1018
938b81c2,bit_manipulation,01111111,11111111,0,0,1709
b8e5057a,bit_manipulation,11111010,11100000,0,0,1391
6a186446,bit_manipulation,01110111,01110111,1,0,2007
3779ab78,bit_manipulation,00010110,5,0,1,7680
3f9bd1e7,bit_manipulation,00000000,01000000,0,0,1200
d1c3ed77,bit_manipulation,11111110,11111110,1,0,1099
111296b0,bit_manipulation,01001101,10001010,0,0,3101
3aec6985,bit_manipulation,01000100,01000100,1,0,1237
67372eaf,bit_manipulation,01101000,01101000,1,0,1052
030479a6,bit_manipulation,01000110,01000110,1,0,1222
