id,category,gold,pred,correct,truncated,n_tokens
34b9db0e,bit_manipulation,01001000,36,0,1,7680
d8e070fa,bit_manipulation,11111011,5,0,1,7680
c0e04922,bit_manipulation,10111011,00000001,0,0,5869
d25d3b5f,bit_manipulation,11100011,10000011,0,0,4800
37a00064,bit_manipulation,00000001,03,0,1,7680
f94ed862,bit_manipulation,11110001,00110100,0,0,5151
22c34f56,bit_manipulation,11110001,11110001,1,0,4637
4e4424d5,bit_manipulation,00101111,17,0,1,7680
9bbca089,bit_manipulation,10000000,01000000,0,0,3590
d7dea2ba,bit_manipulation,00000000,00000000,1,0,6039
af5302ca,bit_manipulation,00011111,1,0,1,7680
25a8aeb1,bit_manipulation,00111111,11000000,0,0,4721
f745d8a2,bit_manipulation,00010001,00000110,0,0,4431
d2ac699b,bit_manipulation,10001011,00000001,0,0,5829
d9bdf754,bit_manipulation,00011111,11111111,0,0,3526
4bff6780,bit_manipulation,11001111,7,0,1,7680
66e5eb55,bit_manipulation,10101110,10000011,0,0,4392
8caf74ff,bit_manipulation,00100101,3,0,1,7680
64890e18,bit_manipulation,00001100,7,0,1,7680
5dd3345c,bit_manipulation,11111111,0,0,1,7680
3d24aef4,bit_manipulation,10100101,11111111,0,0,3561
b69238c1,bit_manipulation,11101110,11010101,0,0,5399
6e838251,bit_manipulation,01101101,6,0,1,7680
873b8ea2,bit_manipulation,01110010,11111111,0,0,6585
c395b6ec,bit_manipulation,00000011,4,0,1,7680
1d930d32,bit_manipulation,00000100,64,0,1,7680
01d894fb,bit_manipulation,11000000,11000000,1,0,5490
5d193826,bit_manipulation,00010000,00000001,0,0,5154
004ef7c7,bit_manipulation,11111111,10010101,0,0,4139
b61afd75,bit_manipulation,00101101,24,0,1,7680
4f27a061,bit_manipulation,00011110,6,0,1,7680
2b636d2d,bit_manipulation,00101101,51,0,1,7680
5cd4a382,bit_manipulation,10100110,00000001,0,0,5053
c90fa3a6,bit_manipulation,00010110,01101101,0,0,5238
ab5f7c7f,bit_manipulation,11110110,23,0,1,7680
5e591674,bit_manipulation,00000011,00000000,0,0,4682
f4925854,bit_manipulation,01011100,01011111,0,0,4848
6890870d,bit_manipulation,01110000,00111111,0,0,4933
3bdda816,bit_manipulation,00000001,00000000,0,0,5382
084a4496,bit_manipulation,11000111,11011110,0,0,4683
bc520eb0,bit_manipulation,00001011,10001101,0,0,4247
fcbb35e3,bit_manipulation,10101101,26,0,1,7680
43b9343e,bit_manipulation,00001011,10010100,0,0,3931
0cfc74d4,bit_manipulation,11011000,11111111,0,0,6812
511bb76a,bit_manipulation,10000000,72,0,1,7680
aba5a35d,bit_manipulation,01011110,11111111,0,0,5583
7ff6d6c3,bit_manipulation,00000010,01010000,0,0,5552
e4525488,bit_manipulation,00011011,01111101,0,0,5631
101e6f80,bit_manipulation,11100001,45,0,1,7680
bbf1dba3,bit_manipulation,11010010,01000000,0,0,5010
30ce5200,bit_manipulation,00000010,50,0,1,7680
8fa7ea3a,bit_manipulation,01000001,10000010,0,0,6401
4b86e0bb,bit_manipulation,01011101,1,0,1,7680
1282c5c5,bit_manipulation,00001110,01010011,0,0,4710
22b516b3,bit_manipulation,11111111,4,0,1,7680
14a30d8f,bit_manipulation,00011101,11011000,0,0,5202
3385a400,bit_manipulation,11000111,0,0,1,7680
a19734b3,bit_manipulation,10110110,47,0,1,7680
dc593799,bit_manipulation,10001010,00100001,0,0,5791
d2695f15,bit_manipulation,11111110,10001111,0,0,4753
35364e9a,bit_manipulation,11111110,76,0,1,7680
14917af8,bit_manipulation,00010100,4,0,1,7680
a4ea5f61,bit_manipulation,10110111,11011111,0,0,3977
eae81189,bit_manipulation,00100000,10110010,0,0,6313
06b5da9f,bit_manipulation,00011010,00000010,0,0,4884
81068064,bit_manipulation,00111001,00000000,0,0,3985
e651c3ee,bit_manipulation,01101001,11010010,0,0,4496
a8ea0e29,bit_manipulation,00000000,00000000,1,0,5407
24ef5b88,bit_manipulation,00100111,01100001,0,0,6839
ee7ce543,bit_manipulation,00110011,7,0,1,7680
37d81990,bit_manipulation,01111011,11100011,0,0,4367
dc99f250,bit_manipulation,00000010,0,0,1,7680
c5872355,bit_manipulation,01011001,10001110,0,0,5273
de91def4,bit_manipulation,10000111,00000000,0,0,5613
16186320,bit_manipulation,01000001,11110110,0,0,4523
ff746806,bit_manipulation,11000000,00000000,0,0,3985
f507b7f1,bit_manipulation,11001100,00011111,0,0,6191
c869b4f6,bit_manipulation,10010001,00000000,0,0,6375
885c8b51,bit_manipulation,00000001,2,0,1,7680
378741b0,bit_manipulation,00100010,11?0010,0,0,5055
2dcb7ec6,bit_manipulation,10110000,7,0,1,7680
ece0babd,bit_manipulation,10010100,10100100,0,0,4661
636e0dba,bit_manipulation,01001110,67,0,1,7680
e495b8e7,bit_manipulation,01000111,35,0,1,7680
eb40d1f3,bit_manipulation,10000001,00000000,0,0,6139
a62417fe,bit_manipulation,01000110,14,0,1,7680
91c9c95f,bit_manipulation,00010010,00000001,0,0,4064
37aad918,bit_manipulation,01100010,64,0,1,7680
da778b21,bit_manipulation,11000111,11111110,0,0,5440
ae566562,bit_manipulation,11111001,11000011,0,0,4861
c7e6e08f,bit_manipulation,10001110,1,0,1,7680
41a702a8,bit_manipulation,10000101,01011100,0,0,5310
74339109,bit_manipulation,00000101,2,0,1,7680
105c8b72,bit_manipulation,00100101,10000001,0,0,4317
8abcff0f,bit_manipulation,11110111,3,0,1,7680
c987c34f,bit_manipulation,10001001,00000010,0,0,6201
177b7d80,bit_manipulation,10011111,7,0,1,7680
ea2e88ca,bit_manipulation,00110111,00011111,0,0,5958
3302f383,bit_manipulation,10110001,01000001,0,0,4054
6d196fe8,bit_manipulation,01001011,10010111,0,0,5893
709930e0,bit_manipulation,10011010,10111110,0,0,5344
c825ac2a,bit_manipulation,00000111,0,0,1,7680
06412918,bit_manipulation,00010010,AND34 AND45 Identity absent Identity absent Identity absent Identity absent OR34,0,0,4664
af0fd8f6,bit_manipulation,10100110,00011111,0,0,4854
7669569d,bit_manipulation,01100010,00010000,0,0,4130
d117113e,bit_manipulation,00000000,01010000,0,0,5751
025abbbb,bit_manipulation,00000001,11000000,0,0,4738
27c3ce54,bit_manipulation,00100000,00000000,0,0,7168
9ab82dfb,bit_manipulation,10011100,7,0,1,7680
dbabfbdd,bit_manipulation,11000000,50,0,1,7680
57b03b2b,bit_manipulation,10000011,10001001,0,0,4846
1fa373db,bit_manipulation,00101001,7,0,1,7680
4f89532c,bit_manipulation,10001011,00100110,0,0,5044
6b8246a0,bit_manipulation,00000000,00000010,0,0,5052
2fa48efe,bit_manipulation,01111010,17,0,1,7680
63227af6,bit_manipulation,01010111,10111101,0,0,4399
1bcd2b16,bit_manipulation,00000101,00000001,0,0,5418
3feeabea,bit_manipulation,10010010,2,0,1,7680
c7660833,bit_manipulation,01010000,01000010,0,0,4433
8a5742e1,bit_manipulation,00010000,01100001,0,0,6277
0e3962f6,bit_manipulation,11111110,00000111,0,0,5695
1298c980,bit_manipulation,00011010,00001111,0,0,4492
815507cd,bit_manipulation,10110111,11111101,0,0,7523
4ef3d311,bit_manipulation,00000001,00000000,0,0,4012
3a90fdf6,bit_manipulation,10100000,5,0,1,7680
17df2ad5,bit_manipulation,00000100,00000000,0,0,5461
108e69ef,bit_manipulation,11011111,3,0,1,7680
b8aa3072,bit_manipulation,00000011,3,0,1,7680
934a2c55,bit_manipulation,00101011,6,0,1,7680
a88c4f08,bit_manipulation,00110000,00000011,0,0,4259
f49ec314,bit_manipulation,01110100,4,0,1,7680
a8f2c2b9,bit_manipulation,10011111,11111111,0,0,4590
5791e7c4,bit_manipulation,01000001,00000000,0,0,5959
13009e35,bit_manipulation,11111011,11001101,0,0,5400
98e1a8b4,bit_manipulation,01111110,00000110,0,0,6049
5ba26f21,bit_manipulation,01011100,10000011,0,0,5396
6a333ed6,bit_manipulation,00010000,53,0,1,7680
baee520f,bit_manipulation,01100100,27,0,1,7680
bfca784f,bit_manipulation,11011111,47,0,1,7680
846176af,bit_manipulation,01000000,01000010,0,0,5885
41671d43,bit_manipulation,11011111,10111111,0,0,4736
2395d6df,bit_manipulation,00011010,11000111,0,0,5786
68213a4c,bit_manipulation,00000000,0123456,0,1,7680
3d6df80f,bit_manipulation,00000111,5,0,1,7680
d5071155,bit_manipulation,00000100,00000100,1,0,4853
5fab4df0,bit_manipulation,00110100,10001100,0,0,4635
3cfc5f9c,bit_manipulation,01110111,11111111,0,0,5163
ada01a20,bit_manipulation,10000000,11101011,0,0,4073
c0788894,bit_manipulation,11111111,72,0,1,7680
7dec2e14,bit_manipulation,01001100,73,0,1,7680
cf1cca51,bit_manipulation,00000001,1,0,1,7680
12897b38,bit_manipulation,00100110,2,0,1,7680
2f7f58de,bit_manipulation,00100100,00010011,0,0,4018
e568d07b,bit_manipulation,11110001,10000000,0,0,6241
b6e4a36d,bit_manipulation,01011111,0,0,1,7680
ad7edc85,bit_manipulation,11010100,00000001,0,0,7185
567e3da4,bit_manipulation,10000100,32,0,1,7680
3a67aa26,bit_manipulation,00101110,11101111,0,0,5665
58730ca3,bit_manipulation,00010100,00-01010,0,0,4986
a30a5e37,bit_manipulation,00000001,10100001,0,0,4482
3dc918eb,bit_manipulation,01101111,11111111,0,0,4707
07434d56,bit_manipulation,11011001,00000000,0,0,7596
66f9fe57,bit_manipulation,00100000,10000001,0,0,5363
aaa62881,bit_manipulation,00110001,20,0,1,7680
c180cdec,bit_manipulation,00000100,00000000,0,0,5290
851c53be,bit_manipulation,10000101,00000010,0,0,5385
ba47a3bf,bit_manipulation,01000000,00000000,0,0,3696
eb20ea88,bit_manipulation,00110000,00111111,0,0,4929
a37158d6,bit_manipulation,00001010,14,0,1,7680
b8954f14,bit_manipulation,11000011,7,0,1,7680
3b7dab4c,bit_manipulation,11001111,4,0,1,7680
e099a43a,bit_manipulation,01111110,0,0,1,7680
4732c53f,bit_manipulation,01001010,11000000,0,0,5156
493b0817,bit_manipulation,10101111,01000110,0,0,5373
eda44942,bit_manipulation,11000001,11000011,0,0,4894
39d3d49f,bit_manipulation,11011101,1,0,1,7680
3a72f760,bit_manipulation,10101101,000?0?0,0,0,4566
aa0f7c7d,bit_manipulation,11000101,11111100,0,0,5813
dc7f150a,bit_manipulation,11001011,10010111,0,0,4297
7abab429,bit_manipulation,00000000,1,0,1,7680
722b605b,bit_manipulation,00111101,11111111,0,1,7680
5d060d45,bit_manipulation,00000000,00000000,1,0,6178
2e5e7fe7,bit_manipulation,01101101,01111111,0,0,6448
da4c92a3,bit_manipulation,10000000,00000000,0,0,254
4353cd0b,bit_manipulation,00100001,00-01010,0,0,4242
2460c01a,bit_manipulation,10111010,00001011,0,0,4443
92b8f52a,bit_manipulation,01010100,3,0,1,7680
56672c27,bit_manipulation,01101101,11101111,0,0,6023
40400f33,bit_manipulation,11110001,00001111,0,0,6218
06881e47,bit_manipulation,11111100,11110011,0,0,4547
e2b02e13,bit_manipulation,01111110,11011111,0,0,5011
b275443b,bit_manipulation,00111000,23,0,1,7680
97e7a57f,bit_manipulation,01010000,1,0,1,7680
6218204f,bit_manipulation,00110110,4,0,1,7680
782dfb49,bit_manipulation,10101010,45,0,1,7680
d26f22c3,bit_manipulation,11101100,11000011,0,0,5041
840050ec,bit_manipulation,10001010,01001001,0,0,6514
4145ec70,bit_manipulation,11000111,0,0,1,7680
86b727ff,bit_manipulation,01000000,60,0,1,7680
ec192379,bit_manipulation,00011111,11111111,0,0,6266
d065968c,bit_manipulation,10011001,11011111,0,0,6827
f64eb796,bit_manipulation,01101101,1,0,1,7680
bda90b57,bit_manipulation,01001100,0,0,1,7680
5aef1b8e,bit_manipulation,01011110,10000101,0,0,4597
b74a49c4,bit_manipulation,01000111,45,0,1,7680
d4e29ed7,bit_manipulation,11111011,0,0,1,7680
7f2e1469,bit_manipulation,11111010,10110101,0,0,6779
e810591c,bit_manipulation,01110110,30,0,1,7680
4c327b55,bit_manipulation,11011100,00000000,0,0,5001
9b2b3698,bit_manipulation,01000001,01010001,0,0,7524
7aba9046,bit_manipulation,00011010,10011001,0,0,4543
1c19ad3e,bit_manipulation,00100100,11001100,0,0,4451
12154247,bit_manipulation,10111101,0000000000,0,1,7680
ee4f1423,bit_manipulation,01101111,11111111,0,0,3778
3a6a8eb9,bit_manipulation,01000000,10000011,0,0,4885
d9441d16,bit_manipulation,01000010,0,0,1,7680
b1b5054f,bit_manipulation,00100000,14,0,1,7680
fa6f754d,bit_manipulation,11000000,7,0,1,7680
75b509ad,bit_manipulation,01100100,10000000,0,0,5461
4b8f6727,bit_manipulation,11010110,46,0,1,7680
70f08eac,bit_manipulation,01011000,01111110,0,0,4480
83bea6b2,bit_manipulation,10111011,11111100,0,0,5574
303d2e72,bit_manipulation,00000000,00001111,0,0,6051
6570b28c,bit_manipulation,00000000,1,0,1,7680
118b6643,bit_manipulation,00000100,00000001,0,0,5058
d0ea0b5f,bit_manipulation,10110001,00000000,0,0,6091
be01af6b,bit_manipulation,10011111,34567,0,1,7680
3970c492,bit_manipulation,01101011,60,0,1,7680
f5d096da,bit_manipulation,00011101,11101000,0,0,4346
2630aaf8,bit_manipulation,10111110,11000001,0,0,4731
4740c20c,bit_manipulation,00000000,00000000,1,0,5767
26410094,bit_manipulation,10010000,00000001,0,1,7680
bad798af,bit_manipulation,11111111,11011101,0,0,4744
c54d890e,bit_manipulation,11010011,01011011,0,0,4692
8082a958,bit_manipulation,00000000,1,0,1,7680
37ce4280,bit_manipulation,00000111,8,0,1,7680
7bad754f,bit_manipulation,11110011,0,0,1,7680
7b26e296,bit_manipulation,11011100,11111111,0,0,4590
fbdf7656,bit_manipulation,10100100,10000001,0,0,7618
a56a80ac,bit_manipulation,01101000,00000000,0,0,5161
6fae6379,bit_manipulation,01100111,4,0,1,7680
c3ab014b,bit_manipulation,00010010,01111110,0,0,4294
36aee03c,bit_manipulation,01110011,6,0,1,7680
855b5480,bit_manipulation,01111010,0000000,0,0,4250
26183eb8,bit_manipulation,01011110,1,0,1,7680
77602e0f,bit_manipulation,11001101,01111110,0,0,5391
5b1b10d3,bit_manipulation,01010010,37,0,1,7680
0ec17d2e,bit_manipulation,00111111,37,0,1,7680
c6fa3e3f,bit_manipulation,00110011,62,0,1,7680
b43d9cd5,bit_manipulation,11100100,10000001,0,0,4678
cc7dd4ae,bit_manipulation,00000011,00000001,0,0,5325
0cb88778,bit_manipulation,00110000,11000001,0,0,4574
8ed5c9e7,bit_manipulation,11101110,01111110,0,0,4198
88ae9960,bit_manipulation,00000000,0,0,1,7680
18602be3,bit_manipulation,10111111,1,0,1,7680
186ade13,bit_manipulation,00000000,00000000,1,0,5722
f3ebf8bc,bit_manipulation,00100011,10001101,0,0,4796
f469f4d7,bit_manipulation,11010001,3,0,1,7680
dedd66f7,bit_manipulation,01010111,67,0,1,7680
57e57b3c,bit_manipulation,00001000,00000000,0,0,5367
97b03b75,bit_manipulation,11000110,10010100,0,0,5355
f8fc43d2,bit_manipulation,11100100,11001101,0,0,4564
8c9fcc6b,bit_manipulation,11110111,5,0,1,7680
82ae858c,bit_manipulation,11001101,01101111,0,0,4339
e9a9b51f,bit_manipulation,00110001,11111110,0,0,3613
75ecd32c,bit_manipulation,11100011,00011111,0,0,4585
a4770481,bit_manipulation,10000111,00011100,0,0,6614
bca238ee,bit_manipulation,00000000,01001100,0,0,4927
f18abb65,bit_manipulation,01011101,11111111,0,0,6824
bd049614,bit_manipulation,00000000,34,0,1,7680
736ae137,bit_manipulation,01001100,00111111,0,0,4828
634b5f5f,bit_manipulation,11110011,0,0,1,7680
2ae80ced,bit_manipulation,10100101,01100110,0,0,4548
a6082142,bit_manipulation,00010010,10000000,0,0,5716
1abaffca,bit_manipulation,01000000,1,0,1,7680
36a33623,bit_manipulation,00000000,00000001,0,0,4608
0201e198,bit_manipulation,11110101,01000011,0,0,4021
bb056bc9,bit_manipulation,11010101,10111111,0,0,6488
57256dec,bit_manipulation,01010011,067,0,1,7680
5f29ae58,bit_manipulation,00000000,00000000,1,0,4737
b9e9dc9f,bit_manipulation,00000000,00000000,1,0,5252
654e8a98,bit_manipulation,00001101,35,0,1,7680
5a0c141c,bit_manipulation,01010000,4,0,1,7680
547273aa,bit_manipulation,01101001,10000011,0,0,4613
a2eb7c6f,bit_manipulation,00001101,00000000,0,0,4067
dfd704f8,bit_manipulation,11101110,01000011,0,0,4308
f5082693,bit_manipulation,11110011,6,0,1,7680
936c3c1e,bit_manipulation,00000000,00000000,1,0,3975
7c27d6df,bit_manipulation,00101101,2,0,1,7680
693bb27c,bit_manipulation,00001111,20,0,1,7680
1f7407ed,bit_manipulation,00101101,10000001,0,0,5352
e8970401,bit_manipulation,00011111,57,0,1,7680
06667a93,bit_manipulation,10100011,47,0,1,7680
f30b205e,bit_manipulation,10001011,5,0,1,7680
92ce2e1f,bit_manipulation,01110000,01111111,0,0,5066
b595b6e8,bit_manipulation,10100000,10000111,0,0,6216
7aa4fdf0,bit_manipulation,00000001,11000000,0,0,6624
2facfaa4,bit_manipulation,00111110,00100110,0,0,4717
4099319d,bit_manipulation,01100001,11111111,0,0,5032
8ad0116e,bit_manipulation,01000100,13,0,1,7680
cb5ddb11,bit_manipulation,00000000,00000000,1,0,5522
929bbda5,bit_manipulation,01111111,11111111,0,0,4710
feef2d98,bit_manipulation,00000000,00000000,1,0,6713
a4f4fb0c,bit_manipulation,01101101,10000000,0,0,3915
d6844056,bit_manipulation,00001011,00000000,0,0,5073
5088b475,bit_manipulation,00010111,1000?001,0,0,4630
c2d8ef67,bit_manipulation,01100000,00000000,0,0,7325
989dde0a,bit_manipulation,01000100,5,0,1,7680
56b1a67b,bit_manipulation,10001000,01101000,0,0,5228
8647cfb4,bit_manipulation,00101011,00100011,0,0,6593
8edddcc4,bit_manipulation,00000011,00000011,1,0,4877
fee5976e,bit_manipulation,11100001,1,0,1,7680
2774d7a4,bit_manipulation,11110101,01100100,0,0,4477
d452141e,bit_manipulation,11111011,2,0,1,7680
e4835530,bit_manipulation,01001010,11000101,0,0,4606
e0b993bd,bit_manipulation,10100001,10000001,0,0,4821
6e80733d,bit_manipulation,01001000,00101011,0,0,4675
938b81c2,bit_manipulation,01111111,14,0,1,7680
b8e5057a,bit_manipulation,11111010,10101011,0,0,6971
6a186446,bit_manipulation,01110111,4,0,1,7680
3779ab78,bit_manipulation,00010110,00000010,0,0,5449
3f9bd1e7,bit_manipulation,00000000,00000000,1,0,4366
d1c3ed77,bit_manipulation,11111110,11111111,0,0,3694
111296b0,bit_manipulation,01001101,6,0,1,7680
3aec6985,bit_manipulation,01000100,01000100,1,0,7241
67372eaf,bit_manipulation,01101000,00001000,0,0,5148
030479a6,bit_manipulation,01000110,3,0,1,7680
836b85e8,bit_manipulation,00000000,00000000,1,0,4879
a916a770,bit_manipulation,00000000,0,0,1,7680
214d0570,bit_manipulation,10111111,0234567,0,1,7680
b3785949,bit_manipulation,11100011,76,0,1,7680
a00fe76a,bit_manipulation,10111011,11101110,0,0,4234
