id,category,gold,pred,correct,truncated,n_tokens
193c21d5,cryptarithm_deduce,}>[[,>|{,0,0,932
2c9a8df6,cryptarithm_deduce,-]\,-\],0,0,903
2a5e45a4,cryptarithm_deduce,`@},![<,0,0,958
d8d87a89,cryptarithm_deduce,{,##&{,0,0,1364
a266aeb5,cryptarithm_deduce,({,$?,0,0,832
60f55291,cryptarithm_deduce,/\|?,?{!/,0,0,770
610bf536,cryptarithm_deduce,^,^,1,0,872
1ab54795,cryptarithm_deduce,%,-(,0,0,764
c413ac69,cryptarithm_deduce,"{""]","""%{",0,0,659
d13e92ec,cryptarithm_deduce,?&,-^^,0,0,951
787a1344,cryptarithm_deduce,-[\,->>,0,0,849
d7aec90d,cryptarithm_deduce,^>\,#&,0,0,684
38c7aca1,cryptarithm_deduce,!!]{,|&'#,0,0,793
e483e127,cryptarithm_deduce,#''>,:|,0,0,768
a644f19d,cryptarithm_deduce,#:,!#@,0,0,961
d5602cc5,cryptarithm_deduce,(%,-)%,0,0,1161
fa714b83,cryptarithm_deduce,/,'><,0,0,1152
0d2e94ff,cryptarithm_deduce,}}^,"%|<""",0,0,1347
f624f57c,cryptarithm_deduce,[,:/,0,0,837
d0e1010b,cryptarithm_deduce,!&&},%${',0,0,745
d2fe9d04,cryptarithm_deduce,)}),`/|,0,0,1187
9a19fc2d,cryptarithm_deduce,#>[,#/,0,0,900
ae64d5e4,cryptarithm_deduce,[,[},0,0,763
289602f1,cryptarithm_deduce,?!,&(^^,0,0,739
6eb85496,cryptarithm_deduce,>^],:]<,0,0,917
acf8c11f,cryptarithm_deduce,"""'",}]',0,0,810
684de068,cryptarithm_deduce,"^""",}!,0,0,813
cb7bb0d0,cryptarithm_guess,}!,$?:@,0,0,1068
99b7018f,cryptarithm_guess,>\:,$),0,0,727
9eacc9a2,cryptarithm_guess,%?}%,{[%{,0,0,985
0c30f561,cryptarithm_guess,-],-\,0,0,766
8d9a062b,cryptarithm_guess,^!,@@:,0,0,774
4bb8c6cd,cryptarithm_guess,]}\!,\!},0,0,957
f3959455,cryptarithm_guess,:$,!%,0,0,748
dba045b0,cryptarithm_guess,`,}<}`,0,0,392
fa4d703a,cryptarithm_guess,"^^""""",-)^,0,0,1014
82109e34,cryptarithm_guess,-@>,/#,0,0,794
48817fa0,cryptarithm_guess,##:%,?!,0,0,1214
0625f633,cryptarithm_guess,@@//,))!(,0,0,1019
837a6ae7,cryptarithm_guess,<>\>,@?:>,0,0,968
9f1015a1,cryptarithm_guess,-$\,\)&#,0,0,814
6c30f260,cryptarithm_guess,-\(,'',0,0,785
8f1af066,cryptarithm_guess,-`[,$`!`,0,0,375
f45dd620,cryptarithm_guess,-??,^\,0,0,967
b1181806,cryptarithm_guess,|>>,%%,0,0,1031
54e8c553,cryptarithm_guess,$$<<,"$""[",0,0,928
5e989cc5,cryptarithm_guess,$$,):^:,0,0,888
55f4fa64,cryptarithm_guess,{{!?,?:{,0,0,1663
74914eac,cryptarithm_guess,::,"""""::",0,0,394
27fdca03,cryptarithm_guess,@!,$)@,0,0,1282
bbcd608d,cryptarithm_guess,''[,(\\],0,0,923
b271a61c,cryptarithm_guess,*@^,\\^),0,0,1347
62fc7798,cryptarithm_guess,}&,(`,0,0,757
563bf8f9,cryptarithm_guess,-'/,"""!",0,0,822
9dfe5ac9,cryptarithm_guess,"'\%""",'/<:,0,0,858
cca64860,cryptarithm_guess,(,?,0,0,801
5d35ee2e,cryptarithm_guess,&/{,&/,0,0,1026
40ba1b6f,cryptarithm_guess,$(,@]$(,0,0,393
2db53c85,cryptarithm_guess,)//:,<)&',0,0,859
02902eb3,cryptarithm_guess,>/,-%/%,0,0,741
c9e16aff,cryptarithm_guess,]:(],"<$]""",0,0,912
f5126d48,cryptarithm_guess,${&@,&/(,0,0,869
b16d6db2,cryptarithm_guess,":""<",){`,0,0,886
2d624cab,cryptarithm_guess,![)],{!,0,0,1053
5998ac05,cryptarithm_guess,"""<","""<[",0,0,996
21ee162c,cryptarithm_guess,'&{,#(/,0,0,819
73e0994b,cryptarithm_guess,)<',(|{,0,0,752
da10a947,cryptarithm_guess,^$!^,-$*,0,0,1306
7933172a,cryptarithm_guess,^/&`,&],0,0,1073
cef4c8a9,cryptarithm_guess,]`,->(,0,0,1010
e6af1658,cryptarithm_guess,)})/,"}!!""",0,0,946
5501c054,cryptarithm_guess,[#>#,\^^,0,0,1457
efc9691d,cryptarithm_guess,+$(,"""""#",0,0,950
07b440f0,cryptarithm_guess,@$^$,(@,0,0,928
ca43107b,cryptarithm_guess,?,@!{,0,0,917
468bf9fc,cryptarithm_guess,>!%,%}\,0,0,922
da51295d,cryptarithm_guess,@]`,/>,0,0,929
258b796b,cryptarithm_guess,`]|[,"""$&",0,0,876
0c0c6320,cryptarithm_guess,""":!|",">>\""",0,0,1033
72413b7f,cryptarithm_guess,"""/#",?]%,0,0,819
303c84ea,cryptarithm_guess,#$$,$\|,0,0,1368
f9799a68,cryptarithm_guess,&:/?,^::,0,0,929
fc3982df,cryptarithm_guess,"#\[""",/#^,0,0,942
432b1110,cryptarithm_guess,%[:?,\{<?,0,0,367
9ff449aa,cryptarithm_guess,"%"">",%'/,0,0,1117
a9d91ec1,cryptarithm_guess,:'%?,:?:,0,0,898
f4f92956,cryptarithm_guess,(`)),[(@),0,0,1247
1a493b13,cryptarithm_guess,-],@,0,0,810
51352792,cryptarithm_guess,"`""<`",*/!),0,0,1029
398478f6,cryptarithm_guess,:[,)[,0,0,746
d407570e,cryptarithm_guess,)}}&,)!''),0,0,789
f1680db9,cryptarithm_guess,:|#>,%#@@,0,0,794
e126a1e3,cryptarithm_guess,"<"":",](<(,0,0,1109
5b2523e6,cryptarithm_guess,&&,-\,0,0,1011
e4ca4f9e,cryptarithm_guess,'#{,#:{@,0,0,405
0fcf912a,cryptarithm_guess,|#&!,?||,0,0,809
18bce168,cryptarithm_guess,@&`{,@{^,0,0,887
0da1841f,cryptarithm_guess,(\#%,%!,0,0,761
7a65a8eb,cryptarithm_guess,}'#',1,0,1,7680
94b3156f,cryptarithm_guess,)'','\',0,0,1093
4a02017f,cryptarithm_guess,'&},&@??,0,0,863
8a0c1aab,cryptarithm_guess,<,-<(,0,0,1097
86088a1b,cryptarithm_guess,&,<,0,0,762
82baf39f,cryptarithm_guess,`<@,%%,0,0,1039
6fc35fc2,cryptarithm_guess,/}',)|'',0,0,846
97abca56,cryptarithm_guess,`#::,?#$,0,0,1026
98eed496,cryptarithm_guess,^[}`,#?:,0,0,1228
deed3497,cryptarithm_guess,\^]],^\],0,0,1209
da931308,cryptarithm_guess,-(],},0,0,712
9935aa11,cryptarithm_guess,-`#,-#,0,0,1005
d8126121,cryptarithm_guess,$$(:,\,0,0,1255
02e871e4,cryptarithm_guess,$',/,0,0,786
f519ace9,cryptarithm_guess,-(,-%,0,0,899
25ee72c3,cryptarithm_guess,"#""<<",##<',0,0,947
303fc16b,cryptarithm_guess,'?,`'!`,0,0,1180
34d1d16f,cryptarithm_guess,^|!,/|,0,0,1107
25e89624,cryptarithm_guess,"[""$",|[$),0,0,757
dad3bf21,cryptarithm_guess,-}},->?>,0,0,847
d6f18fc8,cryptarithm_guess,-},?(,0,0,915
685be3a7,cryptarithm_guess,>$$,&`$,0,0,720
af0e4262,cryptarithm_guess,]{,to\/,0,0,985
c922dbb4,cryptarithm_guess,>@,<&:@,0,0,342
70851afe,cryptarithm_guess,"@""",""":`@",0,0,798
055a8b01,cryptarithm_guess,',<,0,0,960
2e8fc884,cryptarithm_guess,<[$,]?*<,0,0,1069
31678582,cryptarithm_guess,<:),##:#,0,0,826
6cc5dafb,cryptarithm_guess,)(,#>(>,0,0,1141
