id,category,gold,pred,correct,truncated,n_tokens
f06547b1,cryptarithm_deduce,"[%""",))),0,0,1172
191ac967,cryptarithm_deduce,!>,4,0,1,7680
8494aad3,cryptarithm_deduce,"""`#&","])<""",0,0,164
923ac2b5,cryptarithm_deduce,#'<@,@))@,0,0,662
dc6c0d49,cryptarithm_deduce,:>?#,(@>,0,0,738
cd2e20b9,cryptarithm_deduce,||`,]/,0,0,528
cad4b9a7,cryptarithm_deduce,"#""^",(??),0,0,474
9346686a,cryptarithm_deduce,:(,:[,0,0,589
3e5c7d9b,cryptarithm_deduce,-(|,(<[],0,0,195
f7d26b8d,cryptarithm_deduce,/@,$/,0,0,568
a88f9fe3,cryptarithm_deduce,<],}{}<,0,0,555
802c3591,cryptarithm_deduce,"`""""""",!&?(,0,0,597
f7828fc1,cryptarithm_deduce,"@${""","$""{/",0,0,191
d7662688,cryptarithm_deduce,]&]],]]]&,0,0,166
3b206148,cryptarithm_deduce,!>?,&(,0,0,542
1fb37a08,cryptarithm_deduce,$!:,|/<,0,0,541
1d15b7e6,cryptarithm_deduce,|['{,^|[[],0,0,634
4de466bf,cryptarithm_deduce,^[,[&,0,0,638
df3262bc,cryptarithm_deduce,]/,#<$,0,0,538
a1503629,cryptarithm_deduce,@)[[,no consistent digit assignment,0,0,489
7a5cfe3e,cryptarithm_deduce,-#>,^|[&,0,0,537
ba7d54c4,cryptarithm_deduce,>((<,"]""]",0,0,426
9eaae1f1,cryptarithm_deduce,/\,[|/[,0,0,194
2ff200fb,cryptarithm_deduce,)^,^:&,0,0,602
9fbd6a44,cryptarithm_deduce,::'',\\#,0,0,669
9081e954,cryptarithm_deduce,}{#,%:,0,0,154
12734c90,cryptarithm_deduce,]@>[,]{]0,0,0,617
a610040a,cryptarithm_deduce,:(|:,@||0,0,0,590
7cac497a,cryptarithm_deduce,"%""""`",\&/,0,0,573
810028f1,cryptarithm_deduce,-&\,/7,0,0,571
a77be9fa,cryptarithm_deduce,"[""",\|[,0,0,593
b9f1d959,cryptarithm_deduce,:>,[[{},0,0,556
46fcfa9c,cryptarithm_deduce,-@?,>(&@,0,0,195
35a562bd,cryptarithm_deduce,(%(?,%{|,0,0,617
0b0a3643,cryptarithm_deduce,"""""",-''),0,0,570
67995540,cryptarithm_deduce,|%@,"""/",0,0,584
c05828eb,cryptarithm_deduce,-!|,-|),0,0,570
9b4cffb2,cryptarithm_deduce,&@<,"!""",0,0,624
b391ffe1,cryptarithm_deduce,#!,-/@,0,0,580
193c21d5,cryptarithm_deduce,}>[[,"{["">",0,0,609
2c9a8df6,cryptarithm_deduce,-]\,<@,0,0,567
2a5e45a4,cryptarithm_deduce,`@},[},0,0,635
d8d87a89,cryptarithm_deduce,{,#<#,0,0,652
a266aeb5,cryptarithm_deduce,({,[@}{,0,0,546
60f55291,cryptarithm_deduce,/\|?,""":!!""",0,0,586
610bf536,cryptarithm_deduce,^,$,0,0,620
1ab54795,cryptarithm_deduce,%,\|%,0,0,564
c413ac69,cryptarithm_deduce,"{""]",/:%,0,0,545
d13e92ec,cryptarithm_deduce,?&,@^![],0,0,180
787a1344,cryptarithm_deduce,-[\,/)[,0,0,634
d7aec90d,cryptarithm_deduce,^>\,^&,0,0,485
38c7aca1,cryptarithm_deduce,!!]{,#!]#,0,0,591
e483e127,cryptarithm_deduce,#''>,<:],0,0,549
a644f19d,cryptarithm_deduce,#:,10,0,1,7680
d5602cc5,cryptarithm_deduce,(%,<)!,0,0,520
fa714b83,cryptarithm_deduce,/,"""/",0,0,630
0d2e94ff,cryptarithm_deduce,}}^,@,0,0,630
f624f57c,cryptarithm_deduce,[,@|@,0,0,527
d0e1010b,cryptarithm_deduce,!&&},^&^|,0,0,499
d2fe9d04,cryptarithm_deduce,)}),::>>,0,0,567
9a19fc2d,cryptarithm_deduce,#>[,{/[,0,0,611
ae64d5e4,cryptarithm_deduce,[,{`,0,0,571
289602f1,cryptarithm_deduce,?!,&^,0,0,503
6eb85496,cryptarithm_deduce,>^],#/,0,0,518
acf8c11f,cryptarithm_deduce,"""'",)}',0,0,542
684de068,cryptarithm_deduce,"^""","""{",0,0,232
cb7bb0d0,cryptarithm_guess,}!,$?,0,0,594
99b7018f,cryptarithm_guess,>\:,$|||,0,0,515
9eacc9a2,cryptarithm_guess,%?}%,?:$:],0,0,575
0c30f561,cryptarithm_guess,-],^]^^,0,0,167
8d9a062b,cryptarithm_guess,^!,^\^,0,0,554
4bb8c6cd,cryptarithm_guess,]}\!,]}\\!,0,0,168
f3959455,cryptarithm_guess,:$,|{,0,0,528
dba045b0,cryptarithm_guess,`,},0,0,165
fa4d703a,cryptarithm_guess,"^^""""",&^{,0,0,559
82109e34,cryptarithm_guess,-@>,#:;,0,0,545
48817fa0,cryptarithm_guess,##:%,\[,0,0,542
0625f633,cryptarithm_guess,@@//,)),0,0,677
837a6ae7,cryptarithm_guess,<>\>,"<*@""",0,0,584
9f1015a1,cryptarithm_guess,-$\,(`,0,0,517
6c30f260,cryptarithm_guess,-\(,:-,0,0,561
8f1af066,cryptarithm_guess,-`[,$`!`,0,0,179
f45dd620,cryptarithm_guess,-??,\!,0,0,558
b1181806,cryptarithm_guess,|>>,||,0,0,588
54e8c553,cryptarithm_guess,$$<<,$##,0,0,788
5e989cc5,cryptarithm_guess,$$,{>:^,0,0,561
55f4fa64,cryptarithm_guess,{{!?,@[},0,0,595
74914eac,cryptarithm_guess,::,""""":#",0,0,165
27fdca03,cryptarithm_guess,@!,\/&,0,0,604
bbcd608d,cryptarithm_guess,''[,')<),0,0,564
b271a61c,cryptarithm_guess,*@^,\?{/,0,0,557
62fc7798,cryptarithm_guess,}&,``:,0,0,598
563bf8f9,cryptarithm_guess,-'/,@,0,0,781
9dfe5ac9,cryptarithm_guess,"'\%""",'-%,0,0,556
cca64860,cryptarithm_guess,(,)$?$,0,0,528
5d35ee2e,cryptarithm_guess,&/{,[&[[,0,0,179
40ba1b6f,cryptarithm_guess,$(,@]$(,0,0,192
2db53c85,cryptarithm_guess,)//:,{<{,0,0,638
02902eb3,cryptarithm_guess,>/,$)],0,0,544
c9e16aff,cryptarithm_guess,]:(],-:,0,0,530
f5126d48,cryptarithm_guess,${&@,':,0,0,539
b16d6db2,cryptarithm_guess,":""<",""")",0,0,584
2d624cab,cryptarithm_guess,![)],){#,0,0,680
5998ac05,cryptarithm_guess,"""<",$((\,0,0,591
21ee162c,cryptarithm_guess,'&{,@[,0,0,536
73e0994b,cryptarithm_guess,)<',|:,0,0,521
da10a947,cryptarithm_guess,^$!^,'],0,0,555
7933172a,cryptarithm_guess,^/&`,&&!,0,0,591
cef4c8a9,cryptarithm_guess,]`,-{}#,0,0,583
e6af1658,cryptarithm_guess,)})/,/],0,0,569
5501c054,cryptarithm_guess,[#>#,%^,0,0,629
efc9691d,cryptarithm_guess,+$(,"""""/",0,0,576
07b440f0,cryptarithm_guess,@$^$,@'^,0,0,610
ca43107b,cryptarithm_guess,?,1,0,1,7680
468bf9fc,cryptarithm_guess,>!%,\@:,0,0,534
da51295d,cryptarithm_guess,@]`,>`>,0,0,567
258b796b,cryptarithm_guess,`]|[,%&,0,0,547
0c0c6320,cryptarithm_guess,""":!|",*|{{,0,0,579
72413b7f,cryptarithm_guess,"""/#",?],0,0,550
303c84ea,cryptarithm_guess,#$$,@`,0,0,653
f9799a68,cryptarithm_guess,&:/?,^\\,0,0,582
fc3982df,cryptarithm_guess,"#\[""","-/""",0,0,612
432b1110,cryptarithm_guess,%[:?,407,0,0,143
9ff449aa,cryptarithm_guess,"%"">",-'{|,0,0,602
a9d91ec1,cryptarithm_guess,:'%?,:>!,0,0,677
f4f92956,cryptarithm_guess,(`)),])[,0,0,547
1a493b13,cryptarithm_guess,-],>:>,0,0,569
51352792,cryptarithm_guess,"`""<`",<!,0,0,582
398478f6,cryptarithm_guess,:[,!\),0,0,723
d407570e,cryptarithm_guess,)}}&,&|((),0,0,599
f1680db9,cryptarithm_guess,:|#>,[*$$,0,0,565
e126a1e3,cryptarithm_guess,"<"":",?]]?,0,0,592
5b2523e6,cryptarithm_guess,&&,:> :,0,0,618
e4ca4f9e,cryptarithm_guess,'#{,{@:,0,0,575
0fcf912a,cryptarithm_guess,|#&!,??{,0,0,590
18bce168,cryptarithm_guess,@&`{,&,0,0,508
0da1841f,cryptarithm_guess,(\#%,"/""%]",0,0,491
7a65a8eb,cryptarithm_guess,}'#',*',0,0,578
94b3156f,cryptarithm_guess,)'',"|()""",0,0,193
4a02017f,cryptarithm_guess,'&},1,0,1,7680
8a0c1aab,cryptarithm_guess,<,1,0,1,7680
86088a1b,cryptarithm_guess,&,&&&,0,0,827
82baf39f,cryptarithm_guess,`<@,##,0,0,524
6fc35fc2,cryptarithm_guess,/}',no solution,0,0,353
97abca56,cryptarithm_guess,`#::,($:(,0,0,610
98eed496,cryptarithm_guess,^[}`,}}#,0,0,669
deed3497,cryptarithm_guess,\^]],/^,0,0,585
da931308,cryptarithm_guess,-(],<>^,0,0,568
9935aa11,cryptarithm_guess,-`#,<`)<,0,0,168
d8126121,cryptarithm_guess,$$(:,\%`,0,0,558
02e871e4,cryptarithm_guess,$',\'>,0,0,551
f519ace9,cryptarithm_guess,-(,2,0,1,7680
25ee72c3,cryptarithm_guess,"#""<<",|>>>,0,0,687
303fc16b,cryptarithm_guess,'?,}}`,0,0,559
34d1d16f,cryptarithm_guess,^|!,|^|@,0,0,523
25e89624,cryptarithm_guess,"[""$",[|),0,0,511
dad3bf21,cryptarithm_guess,-}},`&$[,0,0,187
d6f18fc8,cryptarithm_guess,-},no consistent digit assignment,0,0,1210
685be3a7,cryptarithm_guess,>$$,$[|,0,0,540
af0e4262,cryptarithm_guess,]{,"]>@""",0,0,629
c922dbb4,cryptarithm_guess,>@,">#""@",0,0,483
70851afe,cryptarithm_guess,"@""",""":-`@",0,0,164
055a8b01,cryptarithm_guess,','<,0,0,579
2e8fc884,cryptarithm_guess,<[$,}{,0,0,251
31678582,cryptarithm_guess,<:),<),0,0,583
6cc5dafb,cryptarithm_guess,)(,]&#,0,0,583
