id,category,gold,pred,correct,truncated,n_tokens
12734c90,cryptarithm_deduce,]@>[,0,0,1,7680
a610040a,cryptarithm_deduce,:(|:,unsolvable,0,0,939
7cac497a,cryptarithm_deduce,"%""""`","%\""",0,0,601
810028f1,cryptarithm_deduce,-&\,\[|,0,0,591
a77be9fa,cryptarithm_deduce,"[""",|^\,0,0,587
b9f1d959,cryptarithm_deduce,:>,&(\),0,0,1020
46fcfa9c,cryptarithm_deduce,-@?,-$,0,0,636
35a562bd,cryptarithm_deduce,(%(?,"(}{""",0,0,972
0b0a3643,cryptarithm_deduce,"""""",1,0,1,7680
67995540,cryptarithm_deduce,|%@,`',0,0,576
c05828eb,cryptarithm_deduce,-!|,-!(),0,0,545
9b4cffb2,cryptarithm_deduce,&@<,`!!,0,0,714
b391ffe1,cryptarithm_deduce,#!,`@/,0,0,165
193c21d5,cryptarithm_deduce,}>[[,"""{""]""",0,0,766
2c9a8df6,cryptarithm_deduce,-]\,{,0,0,566
2a5e45a4,cryptarithm_deduce,`@},[[$,0,0,646
d8d87a89,cryptarithm_deduce,{,>>/,0,0,588
a266aeb5,cryptarithm_deduce,({,>$,0,0,604
60f55291,cryptarithm_deduce,/\|?,/?],0,0,550
610bf536,cryptarithm_deduce,^,9,0,1,7680
1ab54795,cryptarithm_deduce,%,(|\|,0,0,175
c413ac69,cryptarithm_deduce,"{""]",::,0,0,463
d13e92ec,cryptarithm_deduce,?&,@^![,0,0,182
787a1344,cryptarithm_deduce,-[\,^!%,0,0,608
d7aec90d,cryptarithm_deduce,^>\,\%<,0,0,556
38c7aca1,cryptarithm_deduce,!!]{,&&{<,0,0,638
e483e127,cryptarithm_deduce,#''>,:<',0,0,815
a644f19d,cryptarithm_deduce,#:,\%[,0,0,704
d5602cc5,cryptarithm_deduce,(%,<%,0,0,551
fa714b83,cryptarithm_deduce,/,?/<,0,0,597
0d2e94ff,cryptarithm_deduce,}}^,:::,0,0,651
f624f57c,cryptarithm_deduce,[,$>,0,0,608
d0e1010b,cryptarithm_deduce,!&&},$#|,0,0,521
d2fe9d04,cryptarithm_deduce,)}),">%:<""",0,0,192
9a19fc2d,cryptarithm_deduce,#>[,[[,0,0,989
ae64d5e4,cryptarithm_deduce,[,(!,0,0,720
289602f1,cryptarithm_deduce,?!,}^,0,0,1022
6eb85496,cryptarithm_deduce,>^],/]^,0,0,573
acf8c11f,cryptarithm_deduce,"""'",][],0,0,570
684de068,cryptarithm_deduce,"^""",&{,0,0,551
cb7bb0d0,cryptarithm_guess,}!,$>,0,0,720
99b7018f,cryptarithm_guess,>\:,'{,0,0,601
9eacc9a2,cryptarithm_guess,%?}%,-?{,0,0,553
0c30f561,cryptarithm_guess,-],]^],0,0,582
8d9a062b,cryptarithm_guess,^!,}:,0,0,599
4bb8c6cd,cryptarithm_guess,]}\!,]`,0,0,609
f3959455,cryptarithm_guess,:$,1,0,1,7680
dba045b0,cryptarithm_guess,`,}<,0,0,163
fa4d703a,cryptarithm_guess,"^^""""",^))),0,0,189
82109e34,cryptarithm_guess,-@>,@@?,0,0,515
48817fa0,cryptarithm_guess,##:%,3,0,1,7680
0625f633,cryptarithm_guess,@@//,@$/,0,0,627
837a6ae7,cryptarithm_guess,<>\>,@@&,0,0,593
9f1015a1,cryptarithm_guess,-$\,#$,0,0,656
6c30f260,cryptarithm_guess,-\(,:<,0,0,575
8f1af066,cryptarithm_guess,-`[,$`!`,0,0,185
f45dd620,cryptarithm_guess,-??,{\,0,0,647
b1181806,cryptarithm_guess,|>>,2,0,1,7680
54e8c553,cryptarithm_guess,$$<<,\',0,0,633
5e989cc5,cryptarithm_guess,$$,$^>{,0,0,185
55f4fa64,cryptarithm_guess,{{!?,@?!,0,0,651
74914eac,cryptarithm_guess,::,"""""': :",0,0,169
27fdca03,cryptarithm_guess,@!,\(),0,0,684
bbcd608d,cryptarithm_guess,''[,&&,0,0,950
b271a61c,cryptarithm_guess,*@^,?</,0,0,573
62fc7798,cryptarithm_guess,}&,`(&,0,0,603
563bf8f9,cryptarithm_guess,-'/,:,0,0,211
9dfe5ac9,cryptarithm_guess,"'\%""","""\}'",0,0,588
cca64860,cryptarithm_guess,(,{]{],0,0,615
5d35ee2e,cryptarithm_guess,&/{,7,0,1,7680
40ba1b6f,cryptarithm_guess,$(,@)$(,0,0,182
2db53c85,cryptarithm_guess,)//:,-)>,0,0,607
02902eb3,cryptarithm_guess,>/,}!),0,0,551
c9e16aff,cryptarithm_guess,]:(],?<,0,0,550
f5126d48,cryptarithm_guess,${&@,'?c,0,0,629
b16d6db2,cryptarithm_guess,":""<",@{,0,0,668
2d624cab,cryptarithm_guess,![)],'`,0,0,583
5998ac05,cryptarithm_guess,"""<",[\,0,0,717
21ee162c,cryptarithm_guess,'&{,0,0,1,7680
73e0994b,cryptarithm_guess,)<',<{(,0,0,950
da10a947,cryptarithm_guess,^$!^,-[,0,0,582
7933172a,cryptarithm_guess,^/&`,^%],0,0,581
cef4c8a9,cryptarithm_guess,]`,-#,0,0,600
e6af1658,cryptarithm_guess,)})/,*#(,0,0,560
5501c054,cryptarithm_guess,[#>#,)),0,0,603
efc9691d,cryptarithm_guess,+$(,"[""/",0,0,519
07b440f0,cryptarithm_guess,@$^$,-@#,0,0,609
ca43107b,cryptarithm_guess,?,^%@^,0,0,545
468bf9fc,cryptarithm_guess,>!%,1,0,1,7680
da51295d,cryptarithm_guess,@]`,{/,0,0,568
258b796b,cryptarithm_guess,`]|[,"]""",0,0,522
0c0c6320,cryptarithm_guess,""":!|",*{,0,0,556
72413b7f,cryptarithm_guess,"""/#","]""[",0,0,568
303c84ea,cryptarithm_guess,#$$,@'@@,0,0,668
f9799a68,cryptarithm_guess,&:/?,?\:^,0,0,165
fc3982df,cryptarithm_guess,"#\[""",*[[,0,0,635
432b1110,cryptarithm_guess,%[:?,<?\,0,0,161
9ff449aa,cryptarithm_guess,"%"">",%/:,0,0,558
a9d91ec1,cryptarithm_guess,:'%?,`',0,0,559
f4f92956,cryptarithm_guess,(`)),%@,0,0,539
1a493b13,cryptarithm_guess,-],^,0,0,590
51352792,cryptarithm_guess,"`""<`",unsolvable,0,0,804
398478f6,cryptarithm_guess,:[,+),0,0,633
d407570e,cryptarithm_guess,)}}&,%&,0,0,686
f1680db9,cryptarithm_guess,:|#>,:|[,0,0,586
e126a1e3,cryptarithm_guess,"<"":",::,0,0,863
5b2523e6,cryptarithm_guess,&&,-&>,0,0,610
e4ca4f9e,cryptarithm_guess,'#{,#:{@,0,0,165
0fcf912a,cryptarithm_guess,|#&!,?&?,0,0,555
18bce168,cryptarithm_guess,@&`{,@&<,0,0,635
0da1841f,cryptarithm_guess,(\#%,\]],0,0,617
7a65a8eb,cryptarithm_guess,}'#',"&^""",0,0,557
94b3156f,cryptarithm_guess,)'',|()),0,0,162
4a02017f,cryptarithm_guess,'&},?|,0,0,562
8a0c1aab,cryptarithm_guess,<,1,0,1,7680
86088a1b,cryptarithm_guess,&,&\<,0,0,579
82baf39f,cryptarithm_guess,`<@,}!,0,0,645
6fc35fc2,cryptarithm_guess,/}',((,0,0,685
97abca56,cryptarithm_guess,`#::,*?(,0,0,559
98eed496,cryptarithm_guess,^[}`,(#(,0,0,690
deed3497,cryptarithm_guess,\^]],\^^]],0,0,192
da931308,cryptarithm_guess,-(],?{,0,0,554
9935aa11,cryptarithm_guess,-`#,\?(,0,0,666
d8126121,cryptarithm_guess,$$(:,4,0,1,7680
02e871e4,cryptarithm_guess,$',^/ :,0,0,510
f519ace9,cryptarithm_guess,-(,"""'(""",0,0,164
25ee72c3,cryptarithm_guess,"#""<<","#""",0,0,566
303fc16b,cryptarithm_guess,'?,?},0,0,949
34d1d16f,cryptarithm_guess,^|!,[^@,0,0,576
25e89624,cryptarithm_guess,"[""$",[$?,0,0,486
dad3bf21,cryptarithm_guess,-}},`&$[,0,0,163
d6f18fc8,cryptarithm_guess,-},&}},0,0,558
685be3a7,cryptarithm_guess,>$$,$<,0,0,672
af0e4262,cryptarithm_guess,]{,"""@/$",0,0,160
c922dbb4,cryptarithm_guess,>@,1,0,1,7680
70851afe,cryptarithm_guess,"@""",""":`@",0,0,166
055a8b01,cryptarithm_guess,',//$/,0,0,162
2e8fc884,cryptarithm_guess,<[$,<%<,0,0,676
31678582,cryptarithm_guess,<:),<<&,0,0,561
6cc5dafb,cryptarithm_guess,)(,"""""",0,0,559
