id,category,gold,pred,correct,truncated,n_tokens
5f76ba09,bit_manipulation,10010111,10010000,0,0,3256
e0918834,bit_manipulation,10000111,10000111,1,0,1339
e5d0d497,bit_manipulation,01101101,7,0,1,7680
fd2c352d,bit_manipulation,01010001,01010001,1,0,1381
d50683b4,bit_manipulation,00100110,00100110,1,0,1340
f2a167e5,bit_manipulation,10101110,10101110,1,0,2127
19f4b3d6,bit_manipulation,00000011,00000011,1,0,2446
1f69a85f,bit_manipulation,10111101,10111101,1,0,1227
a8887238,bit_manipulation,00101000,00101000,1,0,1392
05d58fb3,bit_manipulation,01011101,100101100,0,1,7680
161667cd,bit_manipulation,11000100,11001110,0,0,4403
28feff8e,bit_manipulation,00000000,00000000,1,0,2510
0a6d48aa,bit_manipulation,11100011,11100000,0,0,1992
da616170,bit_manipulation,00010111,00001111,0,0,4282
e641791f,bit_manipulation,00010001,00010001,1,0,1323
0520a6ec,bit_manipulation,10100001,4,0,1,7680
aa3ae31f,bit_manipulation,10011100,10011100,1,0,1321
31966698,bit_manipulation,11110111,000000000,0,1,7680
35dafdbc,bit_manipulation,01011000,01011000,1,0,1182
6a41d37b,bit_manipulation,00101011,10111111,0,0,4374
f1c1ed58,bit_manipulation,01111111,01110111,0,0,1975
e05e9ed2,bit_manipulation,00000111,00110011,0,0,1639
046e8532,bit_manipulation,00011100,00011100,1,0,1312
7ed809c8,bit_manipulation,11000000,11000000,1,0,1221
3e847951,bit_manipulation,10110010,10110010,1,0,1401
7a79ac09,bit_manipulation,11111111,11111111,1,0,1379
f8c6ea2c,bit_manipulation,00000000,00100011,0,0,1540
70bc42af,bit_manipulation,10101010,10101010,1,0,4538
304cc47b,bit_manipulation,00101010,10110111,0,0,5646
ef37f544,bit_manipulation,10000000,00000000,0,0,2994
67ae4217,bit_manipulation,11101101,01111111,0,0,4481
95771a39,bit_manipulation,00000100,00101100,0,0,1765
710cf035,bit_manipulation,10000011,10000011,1,0,1432
f929c6cc,bit_manipulation,10010001,10010001,1,0,1410
db360db0,bit_manipulation,11000110,0000,0,1,7680
cf447906,bit_manipulation,10000111,10000111,1,0,2146
cb239867,bit_manipulation,10000011,10100101,0,0,3183
0dd5caf4,bit_manipulation,00000000,00000000,1,0,2216
0440e6ab,bit_manipulation,01100000,01100000,1,0,1323
f8f4c3b4,bit_manipulation,10001101,10001101,1,0,1275
b67194af,bit_manipulation,10100110,10100110,1,0,1170
52d72862,bit_manipulation,01001000,01001000,1,0,1267
93ef4c81,bit_manipulation,01001110,01001110,1,0,1356
7c4db527,bit_manipulation,11100001,11100001,1,0,2116
2b28f527,bit_manipulation,10000101,10000101,1,0,1485
c5ce7236,bit_manipulation,10111000,10111110,0,0,1869
88872de7,bit_manipulation,00000010,00000010,1,0,2592
e6cbc2bd,bit_manipulation,00000011,01000001,0,0,5061
b5b9c138,bit_manipulation,00100001,00100001,1,0,1350
0290f51a,bit_manipulation,10101111,10101111,1,0,2105
e7c7486e,bit_manipulation,10000111,1,0,1,7680
21312779,bit_manipulation,10101111,10101111,1,0,1397
ce094207,bit_manipulation,00101011,00011011,0,0,3527
2c6cb766,bit_manipulation,11000000,11000000,1,0,2774
72d263a8,bit_manipulation,00000001,00000001,1,0,2442
663fd5e9,bit_manipulation,00001100,01110000,0,0,2095
aeca38ba,bit_manipulation,01111011,00111000,0,0,3295
d2b4560f,bit_manipulation,00101001,00101001,1,0,1334
b76fd053,bit_manipulation,11100111,11100110,0,0,4916
839e7350,bit_manipulation,00111011,00111011,1,0,1790
899b479d,bit_manipulation,11011100,11011100,1,0,4530
fbbe43a3,bit_manipulation,00010101,00010101,1,0,1332
5ec86a30,bit_manipulation,00010101,4,0,1,7680
c23fca57,bit_manipulation,00101100,00101100,1,0,1447
1fd310dc,bit_manipulation,00011101,00010101,0,0,1795
5374b4ba,bit_manipulation,10101100,10101100,1,0,1473
98c4eb34,bit_manipulation,00100000,2,0,1,7680
a9b2349f,bit_manipulation,00000000,00000000,1,0,2446
34b9db0e,bit_manipulation,01001000,01001000,1,0,1332
d8e070fa,bit_manipulation,11111011,11111010,0,0,1853
c0e04922,bit_manipulation,10111011,10111011,1,0,4484
d25d3b5f,bit_manipulation,11100011,11100011,1,0,1455
37a00064,bit_manipulation,00000001,7,0,1,7680
f94ed862,bit_manipulation,11110001,11011011,0,0,1514
22c34f56,bit_manipulation,11110001,11110001,1,0,1465
4e4424d5,bit_manipulation,00101111,10010110,0,0,4576
9bbca089,bit_manipulation,10000000,10000011,0,0,2954
d7dea2ba,bit_manipulation,00000000,0101110000,0,1,7680
af5302ca,bit_manipulation,00011111,00011111,1,0,1484
25a8aeb1,bit_manipulation,00111111,11010011,0,0,5088
f745d8a2,bit_manipulation,00010001,00010001,1,0,2294
d2ac699b,bit_manipulation,10001011,10001011,1,0,1392
d9bdf754,bit_manipulation,00011111,5,0,1,7680
4bff6780,bit_manipulation,11001111,11000001,0,0,1434
66e5eb55,bit_manipulation,10101110,10111010,0,0,1531
8caf74ff,bit_manipulation,00100101,00100110,0,0,1365
64890e18,bit_manipulation,00001100,00001100,1,0,1323
5dd3345c,bit_manipulation,11111111,11111111,1,0,1506
3d24aef4,bit_manipulation,10100101,10100101,1,0,1371
b69238c1,bit_manipulation,11101110,2,0,1,7680
6e838251,bit_manipulation,01101101,01100101,0,0,1553
873b8ea2,bit_manipulation,01110010,01110010,1,0,1440
c395b6ec,bit_manipulation,00000011,00000011,1,0,1543
1d930d32,bit_manipulation,00000100,00000100,1,0,1256
01d894fb,bit_manipulation,11000000,10110111,0,0,1515
5d193826,bit_manipulation,00010000,00010000,1,0,1310
004ef7c7,bit_manipulation,11111111,5,0,1,7680
b61afd75,bit_manipulation,00101101,00111111,0,0,2304
4f27a061,bit_manipulation,00011110,00011110,1,0,2327
2b636d2d,bit_manipulation,00101101,01100101,0,0,1449
5cd4a382,bit_manipulation,10100110,10100110,1,0,1387
c90fa3a6,bit_manipulation,00010110,00010111,0,0,3036
ab5f7c7f,bit_manipulation,11110110,11110110,1,0,1414
5e591674,bit_manipulation,00000011,00000011,1,0,1491
f4925854,bit_manipulation,01011100,01011100,1,0,1476
6890870d,bit_manipulation,01110000,01110000,1,0,1284
3bdda816,bit_manipulation,00000001,00000001,1,0,1417
084a4496,bit_manipulation,11000111,11000111,1,0,1399
bc520eb0,bit_manipulation,00001011,5,0,1,7680
fcbb35e3,bit_manipulation,10101101,10011111,0,0,1995
43b9343e,bit_manipulation,00001011,00001011,1,0,1533
0cfc74d4,bit_manipulation,11011000,11011000,1,0,3211
511bb76a,bit_manipulation,10000000,11101111,0,0,1446
aba5a35d,bit_manipulation,01011110,01011110,1,0,1510
7ff6d6c3,bit_manipulation,00000010,00001000,0,0,1695
e4525488,bit_manipulation,00011011,00110110,0,0,3664
101e6f80,bit_manipulation,11100001,11000111,0,0,5044
bbf1dba3,bit_manipulation,11010010,11010011,0,0,3515
30ce5200,bit_manipulation,00000010,00001011,0,0,2673
8fa7ea3a,bit_manipulation,01000001,11110011,0,0,5467
4b86e0bb,bit_manipulation,01011101,01011101,1,0,1291
1282c5c5,bit_manipulation,00001110,00001101,0,0,2072
22b516b3,bit_manipulation,11111111,11111111,1,0,4312
14a30d8f,bit_manipulation,00011101,00011101,1,0,1415
3385a400,bit_manipulation,11000111,11000111,1,0,1440
a19734b3,bit_manipulation,10110110,01110111,0,0,4765
dc593799,bit_manipulation,10001010,10001010,1,0,1349
d2695f15,bit_manipulation,11111110,11111110,1,0,3437
35364e9a,bit_manipulation,11111110,7,0,1,7680
14917af8,bit_manipulation,00010100,00010100,1,0,2558
a4ea5f61,bit_manipulation,10110111,10110111,1,0,4564
eae81189,bit_manipulation,00100000,00100000,1,0,1196
06b5da9f,bit_manipulation,00011010,110110100,0,1,7680
81068064,bit_manipulation,00111001,01100111,0,0,4297
e651c3ee,bit_manipulation,01101001,01101001,1,0,1236
a8ea0e29,bit_manipulation,00000000,00000000,1,0,1293
24ef5b88,bit_manipulation,00100111,00100111,1,0,1522
ee7ce543,bit_manipulation,00110011,00110011,1,0,1495
37d81990,bit_manipulation,01111011,1011111101,0,1,7680
dc99f250,bit_manipulation,00000010,00000010,1,0,1346
c5872355,bit_manipulation,01011001,01011001,1,0,1488
de91def4,bit_manipulation,10000111,10000111,1,0,1349
16186320,bit_manipulation,01000001,01000001,1,0,1464
ff746806,bit_manipulation,11000000,11000000,1,0,1248
f507b7f1,bit_manipulation,11001100,0001000,0,1,7680
c869b4f6,bit_manipulation,10010001,10010001,1,0,1439
885c8b51,bit_manipulation,00000001,10001,0,1,7680
378741b0,bit_manipulation,00100010,00100010,1,0,1384
2dcb7ec6,bit_manipulation,10110000,10110000,1,0,1312
ece0babd,bit_manipulation,10010100,10010100,1,0,1345
636e0dba,bit_manipulation,01001110,00101111,0,0,1766
e495b8e7,bit_manipulation,01000111,1111,0,1,7680
eb40d1f3,bit_manipulation,10000001,10000100,0,0,4899
a62417fe,bit_manipulation,01000110,01000110,1,0,1465
91c9c95f,bit_manipulation,00010010,1010010,0,1,7680
37aad918,bit_manipulation,01100010,01010011,0,0,3341
da778b21,bit_manipulation,11000111,0000101,0,1,7680
ae566562,bit_manipulation,11111001,11011101,0,0,4367
c7e6e08f,bit_manipulation,10001110,10001110,1,0,1262
41a702a8,bit_manipulation,10000101,0110001011,0,1,7680
74339109,bit_manipulation,00000101,00000101,1,0,1980
105c8b72,bit_manipulation,00100101,00100101,1,0,1317
8abcff0f,bit_manipulation,11110111,11110111,1,0,1495
c987c34f,bit_manipulation,10001001,0,0,1,7680
177b7d80,bit_manipulation,10011111,10111011,0,0,4573
ea2e88ca,bit_manipulation,00110111,11011,0,1,7680
3302f383,bit_manipulation,10110001,10110001,1,0,1469
6d196fe8,bit_manipulation,01001011,0,0,1,7680
709930e0,bit_manipulation,10011010,00011010,0,0,5923
c825ac2a,bit_manipulation,00000111,00000111,1,0,1482
06412918,bit_manipulation,00010010,00010010,1,0,1340
af0fd8f6,bit_manipulation,10100110,10100110,1,0,1287
7669569d,bit_manipulation,01100010,01100010,1,0,4546
d117113e,bit_manipulation,00000000,00000000,1,0,2491
025abbbb,bit_manipulation,00000001,00000001,1,0,1333
27c3ce54,bit_manipulation,00100000,00101001,0,0,2914
9ab82dfb,bit_manipulation,10011100,10011100,1,0,1415
dbabfbdd,bit_manipulation,11000000,0000010,0,1,7680
57b03b2b,bit_manipulation,10000011,10000011,1,0,1447
1fa373db,bit_manipulation,00101001,00101001,1,0,1484
4f89532c,bit_manipulation,10001011,10001011,1,0,1338
6b8246a0,bit_manipulation,00000000,00000000,1,0,2437
2fa48efe,bit_manipulation,01111010,01111001,0,0,1515
63227af6,bit_manipulation,01010111,10101011,0,0,1614
1bcd2b16,bit_manipulation,00000101,00000101,1,0,2483
3feeabea,bit_manipulation,10010010,10010010,1,0,1384
c7660833,bit_manipulation,01010000,00010001,0,0,2362
8a5742e1,bit_manipulation,00010000,00010000,1,0,1330
0e3962f6,bit_manipulation,11111110,11111110,1,0,1312
1298c980,bit_manipulation,00011010,01111111,0,1,7680
815507cd,bit_manipulation,10110111,101,0,1,7680
4ef3d311,bit_manipulation,00000001,00000001,1,0,1482
3a90fdf6,bit_manipulation,10100000,00111110,0,0,2920
17df2ad5,bit_manipulation,00000100,00010000,0,0,2552
108e69ef,bit_manipulation,11011111,00101011,0,0,4591
b8aa3072,bit_manipulation,00000011,01100111,0,0,6889
934a2c55,bit_manipulation,00101011,00101011,1,0,3281
a88c4f08,bit_manipulation,00110000,00110000,1,0,1323
f49ec314,bit_manipulation,01110100,01111111,0,0,2041
a8f2c2b9,bit_manipulation,10011111,11000100,0,0,2152
5791e7c4,bit_manipulation,01000001,00000001,0,0,2437
13009e35,bit_manipulation,11111011,11111011,1,0,4622
98e1a8b4,bit_manipulation,01111110,01110111,0,0,2028
5ba26f21,bit_manipulation,01011100,1,0,1,7680
6a333ed6,bit_manipulation,00010000,00010000,1,0,2344
baee520f,bit_manipulation,01100100,01100100,1,0,2950
bfca784f,bit_manipulation,11011111,11011011,0,0,2080
846176af,bit_manipulation,01000000,0100,0,1,7680
41671d43,bit_manipulation,11011111,11011111,1,0,1280
2395d6df,bit_manipulation,00011010,00011010,1,0,4192
68213a4c,bit_manipulation,00000000,01101100,0,0,2269
3d6df80f,bit_manipulation,00000111,10010110,0,0,4845
d5071155,bit_manipulation,00000100,011111011,0,1,7680
5fab4df0,bit_manipulation,00110100,00110100,1,0,1447
3cfc5f9c,bit_manipulation,01110111,5,0,1,7680
ada01a20,bit_manipulation,10000000,10010010,0,0,1608
c0788894,bit_manipulation,11111111,11111111,1,0,1634
7dec2e14,bit_manipulation,01001100,01001100,1,0,1885
cf1cca51,bit_manipulation,00000001,00000001,1,0,2711
12897b38,bit_manipulation,00100110,3,0,1,7680
2f7f58de,bit_manipulation,00100100,00100100,1,0,1323
e568d07b,bit_manipulation,11110001,10011111,0,0,5204
b6e4a36d,bit_manipulation,01011111,10111011,0,0,5082
ad7edc85,bit_manipulation,11010100,7,0,1,7680
567e3da4,bit_manipulation,10000100,10000100,1,0,5775
3a67aa26,bit_manipulation,00101110,00111111,0,0,2349
58730ca3,bit_manipulation,00010100,00010100,1,0,1297
a30a5e37,bit_manipulation,00000001,6,0,1,7680
3dc918eb,bit_manipulation,01101111,01101111,1,0,1531
07434d56,bit_manipulation,11011001,11011001,1,0,1338
66f9fe57,bit_manipulation,00100000,00010111,0,0,2395
aaa62881,bit_manipulation,00110001,00110001,1,0,1298
c180cdec,bit_manipulation,00000100,00000100,1,0,1492
851c53be,bit_manipulation,10000101,10000101,1,0,1420
ba47a3bf,bit_manipulation,01000000,01111000,0,0,2498
eb20ea88,bit_manipulation,00110000,00110000,1,0,1522
a37158d6,bit_manipulation,00001010,00001010,1,0,1798
b8954f14,bit_manipulation,11000011,11000011,1,0,1458
3b7dab4c,bit_manipulation,11001111,11011111,0,0,1874
e099a43a,bit_manipulation,01111110,4,0,1,7680
4732c53f,bit_manipulation,01001010,01001001,0,0,2339
493b0817,bit_manipulation,10101111,1100010,0,1,7680
eda44942,bit_manipulation,11000001,11000001,1,0,1466
39d3d49f,bit_manipulation,11011101,11010111,0,0,2133
3a72f760,bit_manipulation,10101101,10101101,1,0,4302
aa0f7c7d,bit_manipulation,11000101,11000101,1,0,3493
dc7f150a,bit_manipulation,11001011,11001011,1,0,1230
7abab429,bit_manipulation,00000000,7,0,1,7680
722b605b,bit_manipulation,00111101,00111111,0,0,2261
5d060d45,bit_manipulation,00000000,00000000,1,0,2446
2e5e7fe7,bit_manipulation,01101101,5,0,1,7680
da4c92a3,bit_manipulation,10000000,01000,0,1,7680
4353cd0b,bit_manipulation,00100001,00100001,1,0,1268
2460c01a,bit_manipulation,10111010,10111010,1,0,1287
92b8f52a,bit_manipulation,01010100,4,0,1,7680
56672c27,bit_manipulation,01101101,01101101,1,0,2040
40400f33,bit_manipulation,11110001,111100100,0,1,7680
06881e47,bit_manipulation,11111100,01110111,0,0,1461
e2b02e13,bit_manipulation,01111110,01111110,1,0,4079
b275443b,bit_manipulation,00111000,00110111,0,0,1716
97e7a57f,bit_manipulation,01010000,01010000,1,0,1421
6218204f,bit_manipulation,00110110,7,0,1,7680
782dfb49,bit_manipulation,10101010,10101010,1,0,2382
d26f22c3,bit_manipulation,11101100,1,0,1,7680
840050ec,bit_manipulation,10001010,10001010,1,0,2465
4145ec70,bit_manipulation,11000111,00101111,0,0,4535
86b727ff,bit_manipulation,01000000,11000001,0,0,4981
ec192379,bit_manipulation,00011111,10111111,0,0,7628
d065968c,bit_manipulation,10011001,11111111,0,0,4591
f64eb796,bit_manipulation,01101101,0100100,0,1,7680
bda90b57,bit_manipulation,01001100,01001100,1,0,1392
5aef1b8e,bit_manipulation,01011110,01011110,1,0,1282
b74a49c4,bit_manipulation,01000111,2,0,1,7680
d4e29ed7,bit_manipulation,11111011,11111011,1,0,1425
7f2e1469,bit_manipulation,11111010,11110111,0,0,5534
e810591c,bit_manipulation,01110110,01110110,1,0,1420
4c327b55,bit_manipulation,11011100,11011100,1,0,1516
9b2b3698,bit_manipulation,01000001,00100000,0,0,2152
7aba9046,bit_manipulation,00011010,00011010,1,0,1245
1c19ad3e,bit_manipulation,00100100,00100100,1,0,3142
12154247,bit_manipulation,10111101,5,0,1,7680
ee4f1423,bit_manipulation,01101111,11111000,0,0,4781
3a6a8eb9,bit_manipulation,01000000,01000000,1,0,2309
d9441d16,bit_manipulation,01000010,10111011,0,0,5016
b1b5054f,bit_manipulation,00100000,00100000,1,0,1414
fa6f754d,bit_manipulation,11000000,11111000,0,0,7506
75b509ad,bit_manipulation,01100100,01100100,1,0,3587
4b8f6727,bit_manipulation,11010110,2,0,1,7680
70f08eac,bit_manipulation,01011000,01011000,1,0,1440
83bea6b2,bit_manipulation,10111011,10111011,1,0,2943
303d2e72,bit_manipulation,00000000,00000001,0,0,2585
6570b28c,bit_manipulation,00000000,00,0,1,7680
118b6643,bit_manipulation,00000100,00000100,1,0,1482
d0ea0b5f,bit_manipulation,10110001,10101011,0,0,2536
be01af6b,bit_manipulation,10011111,3,0,1,7680
3970c492,bit_manipulation,01101011,001000,0,1,7680
f5d096da,bit_manipulation,00011101,00011101,1,0,1206
2630aaf8,bit_manipulation,10111110,10111110,1,0,1981
4740c20c,bit_manipulation,00000000,01001110,0,0,4969
26410094,bit_manipulation,10010000,10010000,1,0,3910
bad798af,bit_manipulation,11111111,11101111,0,0,4876
c54d890e,bit_manipulation,11010011,11010011,1,0,1272
8082a958,bit_manipulation,00000000,00000000,1,0,2666
37ce4280,bit_manipulation,00000111,01000111,0,0,3356
7bad754f,bit_manipulation,11110011,2,0,1,7680
7b26e296,bit_manipulation,11011100,11011100,1,0,1158
fbdf7656,bit_manipulation,10100100,1,0,1,7680
a56a80ac,bit_manipulation,01101000,4,0,1,7680
6fae6379,bit_manipulation,01100111,01100111,1,0,1628
c3ab014b,bit_manipulation,00010010,00111111,0,0,2437
36aee03c,bit_manipulation,01110011,01110011,1,0,2506
855b5480,bit_manipulation,01111010,01111010,1,0,2371
26183eb8,bit_manipulation,01011110,01011110,1,0,3358
77602e0f,bit_manipulation,11001101,11011001,0,0,2338
5b1b10d3,bit_manipulation,01010010,01010001,0,0,2018
0ec17d2e,bit_manipulation,00111111,4,0,1,7680
c6fa3e3f,bit_manipulation,00110011,00110011,1,0,2702
b43d9cd5,bit_manipulation,11100100,11100100,1,0,1170
cc7dd4ae,bit_manipulation,00000011,01001111,0,0,5477
0cb88778,bit_manipulation,00110000,00100000,0,0,4877
8ed5c9e7,bit_manipulation,11101110,11101110,1,0,4864
88ae9960,bit_manipulation,00000000,10000000,0,0,4842
18602be3,bit_manipulation,10111111,10111111,1,0,1949
186ade13,bit_manipulation,00000000,00000000,1,0,2385
f3ebf8bc,bit_manipulation,00100011,00100011,1,0,2849
f469f4d7,bit_manipulation,11010001,11010001,1,0,1294
dedd66f7,bit_manipulation,01010111,0111010,0,1,7680
57e57b3c,bit_manipulation,00001000,10010000,0,0,5613
97b03b75,bit_manipulation,11000110,11000110,1,0,1323
f8fc43d2,bit_manipulation,11100100,11100100,1,0,1360
8c9fcc6b,bit_manipulation,11110111,11110111,1,0,1343
82ae858c,bit_manipulation,11001101,11011111,0,0,2037
e9a9b51f,bit_manipulation,00110001,00110001,1,0,1334
75ecd32c,bit_manipulation,11100011,11100011,1,0,1425
a4770481,bit_manipulation,10000111,10000111,1,0,1537
bca238ee,bit_manipulation,00000000,00100001,0,0,1505
f18abb65,bit_manipulation,01011101,01111111,0,0,2226
bd049614,bit_manipulation,00000000,00000111,0,0,2289
736ae137,bit_manipulation,01001100,00101001,0,0,4511
634b5f5f,bit_manipulation,11110011,10011110,0,0,4241
2ae80ced,bit_manipulation,10100101,10100011,0,0,2251
a6082142,bit_manipulation,00010010,00010010,1,0,2739
1abaffca,bit_manipulation,01000000,1000011,0,1,7680
36a33623,bit_manipulation,00000000,10111101,0,0,1881
0201e198,bit_manipulation,11110101,11110101,1,0,1312
bb056bc9,bit_manipulation,11010101,11001111,0,0,1885
57256dec,bit_manipulation,01010011,11001101,0,0,4601
5f29ae58,bit_manipulation,00000000,01000010,0,0,1452
b9e9dc9f,bit_manipulation,00000000,00000000,1,0,3892
654e8a98,bit_manipulation,00001101,00001101,1,0,1361
5a0c141c,bit_manipulation,01010000,01010000,1,0,1406
547273aa,bit_manipulation,01101001,01101001,1,0,1221
a2eb7c6f,bit_manipulation,00001101,00001101,1,0,2511
dfd704f8,bit_manipulation,11101110,11101111,0,0,1526
f5082693,bit_manipulation,11110011,11110011,1,0,1246
936c3c1e,bit_manipulation,00000000,11101111,0,0,4797
7c27d6df,bit_manipulation,00101101,01011010,0,0,2071
693bb27c,bit_manipulation,00001111,0000100,0,1,7680
1f7407ed,bit_manipulation,00101101,00101110,0,0,1992
e8970401,bit_manipulation,00011111,0100010,0,1,7680
06667a93,bit_manipulation,10100011,011000,0,1,7680
f30b205e,bit_manipulation,10001011,10001011,1,0,1492
92ce2e1f,bit_manipulation,01110000,011110,0,1,7680
b595b6e8,bit_manipulation,10100000,10110101,0,0,1618
7aa4fdf0,bit_manipulation,00000001,00000001,1,0,3022
2facfaa4,bit_manipulation,00111110,0110110,0,1,7680
4099319d,bit_manipulation,01100001,01100001,1,0,1511
8ad0116e,bit_manipulation,01000100,01000100,1,0,1340
cb5ddb11,bit_manipulation,00000000,00000001,0,0,2854
929bbda5,bit_manipulation,01111111,01111111,1,0,2100
feef2d98,bit_manipulation,00000000,00000000,1,0,2282
a4f4fb0c,bit_manipulation,01101101,01101101,1,0,1443
d6844056,bit_manipulation,00001011,00001011,1,0,2544
5088b475,bit_manipulation,00010111,1,0,1,7680
c2d8ef67,bit_manipulation,01100000,001,0,1,7680
989dde0a,bit_manipulation,01000100,1111,0,1,7680
56b1a67b,bit_manipulation,10001000,10010110,0,0,1492
8647cfb4,bit_manipulation,00101011,00101011,1,0,1334
8edddcc4,bit_manipulation,00000011,00000011,1,0,1349
fee5976e,bit_manipulation,11100001,11100000,0,0,1218
2774d7a4,bit_manipulation,11110101,11110101,1,0,1428
d452141e,bit_manipulation,11111011,11111011,1,0,1364
e4835530,bit_manipulation,01001010,01001010,1,0,1358
e0b993bd,bit_manipulation,10100001,10100001,1,0,1464
6e80733d,bit_manipulation,01001000,01001000,1,0,1247
938b81c2,bit_manipulation,01111111,010101011,0,1,7680
b8e5057a,bit_manipulation,11111010,3,0,1,7680
6a186446,bit_manipulation,01110111,01011011,0,0,2819
3779ab78,bit_manipulation,00010110,00010110,1,0,3660
3f9bd1e7,bit_manipulation,00000000,01010010,0,0,1468
d1c3ed77,bit_manipulation,11111110,11111101,0,0,4180
111296b0,bit_manipulation,01001101,1001100111,0,1,7680
3aec6985,bit_manipulation,01000100,01000100,1,0,1501
