id,category,gold,pred,correct,truncated,n_tokens
c413ac69,cryptarithm_deduce,"{""]",}/,0,0,153
d13e92ec,cryptarithm_deduce,?&,@$]@,0,0,211
787a1344,cryptarithm_deduce,-[\,![,0,0,139
d7aec90d,cryptarithm_deduce,^>\,\^\\ <^:: %\#\\,0,0,182
38c7aca1,cryptarithm_deduce,!!]{,!||{,0,0,193
e483e127,cryptarithm_deduce,#''>,'}),0,0,242
a644f19d,cryptarithm_deduce,#:,! ? ? ?,0,0,472
d5602cc5,cryptarithm_deduce,(%,{,0,0,140
fa714b83,cryptarithm_deduce,/,,0,1,7680
0d2e94ff,cryptarithm_deduce,}}^,`^,0,0,247
f624f57c,cryptarithm_deduce,[,00,0,1,7680
d0e1010b,cryptarithm_deduce,!&&},!^&,0,0,203
d2fe9d04,cryptarithm_deduce,)}),>,0,0,210
9a19fc2d,cryptarithm_deduce,#>[,!,0,0,133
ae64d5e4,cryptarithm_deduce,[,?,0,0,158
289602f1,cryptarithm_deduce,?!,,0,1,7680
6eb85496,cryptarithm_deduce,>^],-,0,0,131
acf8c11f,cryptarithm_deduce,"""'",`}?`,0,0,203
684de068,cryptarithm_deduce,"^""",5,0,1,7680
cb7bb0d0,cryptarithm_guess,}!,Looking at the question operator 「:」 (「:」 「-@」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」 「:」,0,1,7680
99b7018f,cryptarithm_guess,>\:,"|""||\",0,0,134
9eacc9a2,cryptarithm_guess,%?}%,?,0,0,86
0c30f561,cryptarithm_guess,-],\(\^]\),0,0,222
8d9a062b,cryptarithm_guess,^!,I will now return the answer in \boxed,0,0,440
